,published_date,title,publisher,kode_emitten
243,2020-09-02,"Hijrah ke BNI, Royke Tumilaar Dikabarkan Bawa Silvano Rumantir",Bisnis,BBNI
244,2020-09-02,Sah! Royke Tumilaar dan 4 Bankir Senior Bank Mandiri Ini Pindah ke BNI,Bisnis,BBNI
245,2020-09-02,"Jadi Bos Baru BNI, Siapa Royke Tumilaar?",CNBC Indonesia,BBNI
246,2020-09-02,Royke Tumilaar Jadi Dirut Baru BNI,CNBC Indonesia,BBNI
247,2020-09-02,"Jadi Bos Baru BNI, Royke Tumilaar Mau Sinergikan BNI-Mandiri",CNBC Indonesia,BBNI
248,2020-09-02,Bedol Desa! 5 Bankir Mandiri Jadi Direksi Bank BNI,CNBC Indonesia,BBNI
249,2020-09-02,Terkuak! Ini Alasan Erick Thohir Geser Royke Jadi Dirut BNI,CNBC Indonesia,BBNI
250,2020-09-02,"Royke Jadi Bos BNI, Hery Gunardi Jadi Plt Dirut Bank Mandiri",CNBC Indonesia,BBNI
251,2020-09-02,"5 Bankir Mandiri Digeser ke BNI, Ini Kata Royke Tumilaar",CNBC Indonesia,BBNI
252,2020-09-02,Royke Tumilaar Pindah dari Bank Mandiri ke BNI. Turun Kasta?,Bisnis,BBNI
253,2020-09-03,"Perjalanan karier Royke Tumilaar, Direktur Utama BNI",Kontan,BBNI
254,2020-09-03,"Profil David Pirzada, Direktur Manajemen Risiko BNI",Kontan,BBNI
255,2020-09-03,"Lompat dari SVP BMRI Jadi Direktur BBNI, Ini Kata Pengamat soal Muhammad Iqbal",Bisnis,BBNI
256,2020-09-03,"Resmi Jadi Penyalur KUR, BNI Syariah Target Rp700 Miliar",Bisnis,BBNI
257,2020-09-04,"Pengurus BNI Dirombak, Ini Nama-Nama Direktur yang Pamit",Bisnis,BBNI
258,2020-09-04,Catat! Begini Cara Daftar BNI Internet Banking,CNBC Indonesia,BBNI
259,2020-09-07,"Survei Bank Asing di Jepang, BNI Naik ke Peringkat 29 Laba Terbesar",Bisnis,BBNI
260,2020-09-09,"Direksi BNI Dirombak, Apakah Ada yang Salah di Kinerja?",CNBC Indonesia,BBNI
261,2020-09-11,"Ternyata, Segmen Korporasi Jadi Penyelamat Kinerja BNI",CNBC Indonesia,BBNI
262,2020-09-18,"Ada pinjaman modal bisa tanpa agunan dari BNI, ini syarat dan bunga KUR mikro BNI",Kontan,BBNI
263,2020-09-23,"Wealth Management BNI Sesuai Target, Produk Deposito Tumbuh Paling Tinggi",Bisnis,BBNI
264,2020-09-24,Isi Ulang BNI TapCash Kini Bisa Lewat Aplikasi Jenius,Bisnis,BBNI
265,2020-09-24,"Tak Perlu Antre ATM, Kini Top Up BNI TapCash Bisa di Jenius",CNBC Indonesia,BBNI
266,2020-09-24,"Hanya Hitungan Menit, Ini Cara Top Up BNI Tapcash via Jenius",CNBC Indonesia,BBNI
267,2020-10-05,Mantap! Menara BNI Pejompongan Jadi Bangunan Ramah Pesepeda,CNBC Indonesia,BBNI
268,2020-10-05,Menara BNI Pejompongan Jadi Bangunan Ramah Pesepeda,Bisnis,BBNI
269,2020-10-07,"Aktivitas Ekonomi Masih Terbatas, Begini Skenario BNI Pada Permodalan",Bisnis,BBNI
270,2020-10-09,"IHSG diprediksi menguat terbatas, simak pergerakan saham PTBA, BBNI dan WIKA",Kontan,BBNI
271,2020-10-13,"BRISyariah, BSM & BNI Syariah Merger! Begini Tahapannya",CNBC Indonesia,BBNI
272,2020-10-13,"BRI, BMRI & BNI Jadi Pemegang Saham Bank Syariah Terbesar RI",CNBC Indonesia,BBNI
273,2020-10-26,Erick Thohir Tunjuk Eks Direktur BNI Jadi Bos Jamkrindo,Bisnis,BBNI
274,2020-10-26,"Sambut Hari Sumpah Pemuda, BNI Gelar UMKM Muda Virtual Week Spesial",Bisnis,BBNI
275,2020-10-26,"Wirausaha Sosial, BNI Gelar UMKM Muda Virtual Week Spesial",CNBC Indonesia,BBNI
276,2020-10-28,"Sikat Gan! Lelang Rumah Sitaan BNI di Jakarta Timur, Harga Mulai Rp200-an Juta",Bisnis,BBNI
277,2020-11-02,"Keren Nih, di BNI Bisa Magang di Luar Negeri",CNBC Indonesia,BBNI
278,2020-11-06,BNI Syariah Bukukan Laba Bersih Rp387 Miliar Kuartal III 2020,Bisnis,BBNI
279,2020-11-12,Bos BNI Cerita Bisnis Bank Saat Mulai Lepas dari Efek Covid,CNBC Indonesia,BBNI
280,2020-11-17,"BCA, CIMB Niaga, BRI, dan BNI Tawarkan KTA dengan Bunga Menarik",Bisnis,BBNI
281,2020-11-17,"Dana Kelolaan BNI Asset Management Tembus Rp24,64 Triliun",Bisnis,BBNI
282,2020-11-18,Go Global! Mimpi BNI Bisa Saingi UOB Singapura,CNBC Indonesia,BBNI
283,2020-11-23,Ini tindak lanjut BNI atas 4 temuan BPK terkait penyaluran KUR bermasalah tahun 2019,Kontan,BBNI
284,2020-11-24,BNI dan Bank Mandiri terbuka beri kredit ke guru,Kontan,BBNI
285,2020-11-27,"Kalahkan 32 Perusahaan, BNI Jadi Developer API Portal Terbaik",CNBC Indonesia,BBNI
286,2020-12-03,Uji Strategi & Kinerja Bisnis Korporasi BNI di Tahun Pandemi,CNBC Indonesia,BBNI
287,2020-12-03,"Ada Pandemi, BNI Jaga Pertumbuhan Kredit di Kisaran 4%",CNBC Indonesia,BBNI
288,2020-12-07,"Butuh Kredit Tanpa Agunan? Ini Syarat Pinjam di BCA, BNI, dan CIMB Niaga",Bisnis,BBNI
289,2020-12-07,BNI Optimis Kredit Korporasi Terus Tumbuh Hingga Akhir Tahun,Bisnis,BBNI
290,2020-12-08,"Obral Kuota KUR Akhir Tahun! Ini Cara Mengajukan di BRI, BNI, dan Bank Mandiri",Bisnis,BBNI
291,2020-12-10,Bank BNI Raih Penghargaan The Best Corporate Communication,CNBC Indonesia,BBNI
292,2020-12-14,"Fokus Bank BNI Digiring ke Bisnis Internasional, Kata Analis Saham BBNI Masih Menarik",Kontan,BBNI
293,2020-12-21,"BNI Siapkan Uang Tunai Rp14,5 Triliun, Penuhi Kebutuhan Nasabah saat Libur Nataru",Bisnis,BBNI
294,2020-12-21,"Libur Akhir Tahun, BNI Aktifkan Hingga 201 Outlet",CNBC Indonesia,BBNI
295,2020-12-22,BNI: Pandemi Covid-19 Mempercepat Digitalisasi UMKM,CNBC Indonesia,BBNI
296,2020-12-23,"BNI Tebar Promo Akhir Tahun, dari Diskon hingga Bebas Angsuran Pokok",Bisnis,BBNI
297,2020-12-23,"Suku Bunga Deposito BCA, Mandiri, BNI, dan BRI. Tertinggi 3,5 Persen",Bisnis,BBNI
298,2020-12-24,"BNI (BBNI) Tunjuk Mucharom Sekretaris Perusahaan, Ini Profilnya",Bisnis,BBNI
299,2020-12-24,Mau Kirim Kado Digital? Yuk Cobain Fitur Terbaru dari BNI,CNBC Indonesia,BBNI
300,2020-12-25,BNI Tebar Bingkisan Damai Untuk Warga di Daerah Terpencil,CNBC Indonesia,BBNI
301,2020-12-28,"Syarat Dapat KUR di BRI, Bank Mandiri, dan BNI. Mari Simak!",Bisnis,BBNI
302,2020-12-29,Cash Management BNI Juara 1 dalam Penghargaan Euromoney,CNBC Indonesia,BBNI
303,2021-01-02,Nasabah Emerald BNI Tumbuh 12 Persen Didukung Layanan Wealth Manajemen,Bisnis,BBNI
304,2021-01-04,Canggih! Ujicoba Smartfarming BNI Ditebar di 5 Provinsi,CNBC Indonesia,BBNI
305,2021-01-10,BNI Tetap Penuhi Kebutuhan Transaksi Keuangan di Wilayah PPKM,Bisnis,BBNI
306,2021-01-14,3 Jurus BNI Dalam Dongkrak Bisnis Konsumer di 2021,CNBC Indonesia,BBNI
307,2021-01-14,"Digempur Maraknya Bank Digital, Ini Jurus BNI Bersaing",CNBC Indonesia,BBNI
308,2021-01-15,"Kelola Aset, Taspen Percayakan pada Kustodian BNI",CNBC Indonesia,BBNI
309,2021-01-29,"Dengan Transformasi, BNI Yakin Kinerja 2021 Lebih Baik",CNBC Indonesia,BBNI
310,2021-01-29,"Pandemi, Laba Bersih BNI Capai Rp 3,3 T di 2020",CNBC Indonesia,BBNI
311,2021-01-30,"Kinerja BNI tahun 2020 susut, keuntungan turun 78,7%",Kontan,BBNI
312,2021-02-01,"Perkuat Penetrasi KPR, BNI Gandeng Agung Sedayu Group",CNBC Indonesia,BBNI
313,2021-02-12,Potensial! Ini Tantangan & Peluang BNI Garap Pasar Milenial,CNBC Indonesia,BBNI
314,2021-02-15,Bisnis Internasional Bank Negara Indonesia (BBNI) tumbuh solid pada 2020,Kontan,BBNI
315,2021-02-15,"Transaksi Mobile Banking BNI Capai Rp 466 T, Naik Hampir 50%",CNBC Indonesia,BBNI
316,2021-02-16,"Inklusi Keuangan, Kinerja BNI Agen46 Meningkat di Era Pandemi",CNBC Indonesia,BBNI
317,2021-02-18,"Ramah Lingkungan, Portfolio Green Banking BNI Tembus Rp 139 T",CNBC Indonesia,BBNI
318,2021-02-19,"LDR Longgar, BNI Punya Modal Kuat Ekspansi Kredit di 2021",CNBC Indonesia,BBNI
319,2021-02-22,Ini Sejumlah Faktor yang Bikin BNI Kuat Hadapi 2021,CNBC Indonesia,BBNI
320,2021-02-23,"Menghitung Potensi Cuan dari Saham BBNI, Simak Yah!",CNBC Indonesia,BBNI
321,2021-02-24,"Ibarat Tabungan, CKPN BNI Bisa Berubah Jadi Laba di 2021",CNBC Indonesia,BBNI
322,2021-02-25,"Mitigasi Risiko LaR Membengkak, Ini Strategi BNI",CNBC Indonesia,BBNI
323,2021-03-01,"Membedah Prospek BNI Pada 2021, Bakal Melesat?",CNBC Indonesia,BBNI
324,2021-03-03,Kisah BNI Menapaki Badai Krisis 1997-2020,CNBC Indonesia,BBNI
325,2021-03-03,"Perincian biaya administrasi tabungan Bank BNI, suku bunga, & saldo minimal terbaru",Kontan,BBNI
326,2021-03-03,"Rincian biaya adminitrasi Bank BNI, suku bunga, dan saldo minimal terbaru",Kontan,BBNI
327,2021-03-04,"HUT ke-22, Serikat Pekerja BNI Solid & Dukung Transformasi",CNBC Indonesia,BBNI
328,2021-03-04,"Kantongi Belasan Mandat, BNI Sekuritas Optimis Bisnis Underwriting Tahun Ini Ramai",Bisnis,BBNI
329,2021-03-05,"Krisis 2008 vs Pandemi, Bagaimana Pergerakan Saham BNI?",CNBC Indonesia,BBNI
330,2021-03-05,"BNI Tiba-tiba Umumkan Ubah Jadwal RUPST, Ada Apa Nih?",CNBC Indonesia,BBNI
331,2021-03-06,"Ingin buka tabungan? Ini biaya admin bank BNI, bunga, dan setoran awal",Kontan,BBNI
332,2021-03-08,BNI Kanwil Palembang Gandeng PDAM Tirta Musi Perkuat Transaksi Digital,Bisnis,BBNI
333,2021-03-10,BNI Kanwil Palembang Bidik KUR Replanting Kebun Sawit,Bisnis,BBNI
334,2021-03-14,"Waspada Akun Palsu, Ini Dia Akun Resmi dari BNI",CNBC Indonesia,BBNI
335,2021-03-28,"5 Berita Terpopuler Sabtu (27/3), Harga Emas Antam hingga Persiapan BNI (BBNI) Bagi Dividen Pekan Depan",Bisnis,BBNI
336,2021-03-29,"Sama dengan 2019, Ini Alasan Dividen BNI Tetap 25% dari Laba",CNBC Indonesia,BBNI
337,2021-03-29,"Jreng! Mau RUPST, Siapa Direksi & Komisaris BNI yang Diganti?",CNBC Indonesia,BBNI
338,2021-03-29,"Jadwal Blokir Kartu ATM Lama BRI-BCA-Mandiri-BNI, Awas Lupa!",CNBC Indonesia,BBNI
339,2021-03-29,Mantan DG BI Erwin Rijanto Diangkat Jadi Komisaris BNI,CNBC Indonesia,BBNI
340,2021-03-29,"Dear Nasabah, Segera Ganti Kartu ATM Anda. Ini Jadwal Pemblokiran dari Bank Mandiri, BRI, BCA dan BNI",Bisnis,BBNI
341,2021-03-29,Eks Deputi Gubernur BI Erwin Rijanto Ditunjuk jadi Komisaris BNI (BBNI),Bisnis,BBNI
342,2021-03-30,BNI Bagi Dividen 25% Tahun 2020,Bisnis,BBNI
343,2021-03-31,Kartu Debit BNI dengan Nomor Identifikasi Ini Harus Segera Diganti sebelum Diblokir,Bisnis,BBNI
344,2021-04-01,Simak! Ini Syarat Lengkap Pengajuan KUR BNI,Bisnis,BBNI
345,2021-04-05,"Wow, Transaksi Digital BNI Meroket 50% Selama Pandemi",CNBC Indonesia,BBNI
346,2021-04-05,"Jaga Keamanan Transaksi Digital, Ternyata Begini Rahasia BNI",CNBC Indonesia,BBNI
347,2021-04-05,Saatnya Beli Rumah! Mudahnya Ajukan KPR BNI Griya,CNBC Indonesia,BBNI
348,2021-04-05,"Termasuk Pengajuan KPR, Begini Kecanggihan BNI Mobile Banking",CNBC Indonesia,BBNI
349,2021-04-05,"Mau Beli Rumah? BNI Tawarkan KPR Berbunga 4,75% loh!",CNBC Indonesia,BBNI
350,2021-04-06,"Kerja sama pembiayaan distributor mitra, Semen Indonesia (SMGR) menggandeng BNI",Kontan,BBNI
351,2021-04-06,"Wah...Ada Supply Chain Financing BNI, Semenarik Apa ya?",CNBC Indonesia,BBNI
352,2021-04-06,Cek! Ini Manfaat Supply Chain Financing BNI bagi Buyer-Seller,CNBC Indonesia,BBNI
353,2021-04-06,"BNI Digital Value Chain,Solusi Pembiayaan Transaksi Jual Beli",CNBC Indonesia,BBNI
354,2021-04-06,Temukan Solusi Bisnis Lewat One-Day Service BNI FSCM,CNBC Indonesia,BBNI
355,2021-04-06,Keunggulan Bank Garansi BNI Dibanding yang Lainnya,CNBC Indonesia,BBNI
356,2021-04-06,"Jangan Takut Investasi, Ini Cara Mudah dari BNI Sekuritas",CNBC Indonesia,BBNI
357,2021-04-07,Tips Gunakan Layanan Cash Management dari BNI,CNBC Indonesia,BBNI
358,2021-04-07,7 Paket Investasi Dana Pensiun BNI Simponi Untuk Anak Muda,CNBC Indonesia,BBNI
359,2021-04-07,Simak! Jurus Cash Management dari BNI Biar Bisnis Tokcer,CNBC Indonesia,BBNI
360,2021-04-08,"Siaga Siber, Ini Kunci BNI Jaga Keamanan Transaksi Digital",CNBC Indonesia,BBNI
361,2021-04-08,"Ada Tawaran Menarik dari Kartu Kredit BNI Nih, Simak Yuk",CNBC Indonesia,BBNI
362,2021-04-09,Bedah Cuan: Saham BBNI Termasuk Murah & Layak Dibeli?,CNBC Indonesia,BBNI
363,2021-04-09,"BNI Pede, Jumlah Nasabah Tajir Bisa Tumbuh Dua Digit di 2021",CNBC Indonesia,BBNI
364,2021-04-09,Sejumlah Alasan Saham BBNI Layak untuk Dikoleksi,CNBC Indonesia,BBNI
365,2021-04-09,"Eropa Hingga Timur Tengah, BNI Incar Cabang Luar Negeri Baru",CNBC Indonesia,BBNI
366,2021-04-10,Perjalanan Karier Adi Sulistyowati Sebagai Wakil Direktur Utama Bank BNI,Kontan,BBNI
367,2021-04-11,"Waspada Fake Caller, BNI Beri Tips Aman untuk Transaksi",CNBC Indonesia,BBNI
368,2021-04-11,Nikmati Layanan Super VVIP Bagi Nasabah BNI Emerald,CNBC Indonesia,BBNI
369,2021-04-12,"Terapkan Block Chain JP Morgan, Kirim Uang via BNI Kian Mudah",CNBC Indonesia,BBNI
370,2021-04-15,"Konsisten! Laba Bisnis BNI Cabang Korea Tumbuh 73,9%/Tahun",CNBC Indonesia,BBNI
371,2021-04-16,"Resmikan kantor baru di Seoul, BNI siap pertemukan pengusaha RI & Korea",Kontan,BBNI
372,2021-04-16,Mantap! BNI Resmikan Kantor Baru di Seoul & Bentuk Korea Desk,CNBC Indonesia,BBNI
373,2021-04-16,"Resmikan Kantor di Seoul, BNI Pertemukan Pengusaha RI dengan Korea",Bisnis,BBNI
374,2021-04-19,"Kaum Milenial, Yuk Intip DPLK BNI yang Baru BNI Simponi",Bisnis,BBNI
375,2021-04-20,BNI Kerek Pendapatan Komisi untuk Jaga Margin dari Tekanan Pandemi,Bisnis,BBNI
376,2021-04-22,BNI Beri Penjelasan soal Somasi ke Nasabah terkait Kartu Kredit,Bisnis,BBNI
377,2021-04-26,Bisnis Digital Kerek Kinerja BNI di Awal 2021,CNBC Indonesia,BBNI
378,2021-04-26,"Relaksasi LTV, Ini Dampaknya Bagi Bank BNI",CNBC Indonesia,BBNI
379,2021-05-03,Kapan kartu debit magnetik BNI diblokir? Ini informasinya,Kontan,BBNI
380,2021-05-16,Mantap Jiwa! Pengalaman Youtuber Jerome Polin Buka Rekening BNI Cabang Tokyo,Bisnis,BBNI
381,2021-05-18,"Exim Bank Taiwan Gandeng BNI, Berikan Relending Facility",CNBC Indonesia,BBNI
382,2021-05-19,"Cara Cek BLT UMKM Rp1,2 Juta di banpresbpum.id BNI, Daftar, dan Mencairkan",Bisnis,BBNI
383,2021-05-19,BNI (BBNI) Beri Penjelasan Lengkap soal Rencana Penutupan 96 Kantor Cabang,Bisnis,BBNI
384,2021-05-21,"Tarik Tunai & Cek Saldo ATM Link Tak Lagi Gratis per 1 Juni, Ini Penjelasan BNI",Bisnis,BBNI
385,2021-05-21,"Tidak Gratis! Cek Biaya Transaksi ATM Link Bagi Nasabah Bank Mandiri, BNI, BRI dan BTN",Bisnis,BBNI
386,2021-05-24,"Halo Nasabah, Biaya Transaksi di ATM BNI Bisa Gratis Lho! Mari Cek",Bisnis,BBNI
387,2021-05-30,"Cek! Ini Jadwal Pemblokiran Kartu ATM BCA, BRI, Mandiri & BNI",CNBC Indonesia,BBNI
388,2021-06-02,"Catat jadwal pemblokiran kartu ATM Bank Mandiri, BRI, BNI dan BCA",Kontan,BBNI
389,2021-06-07,"Cara Cek Penerima BLT UMKM Rp1,2 Juta via BRI dan BNI",Bisnis,BBNI
390,2021-06-08,"Gandeng BNI, Modalku Siapkan Escrow Account untuk Pengguna",Bisnis,BBNI
391,2021-06-09,"BNI Buka Lowongan Cabang Luar Negeri, Ini Syarat dan Cara Daftarnya!",Bisnis,BBNI
392,2021-06-15,"Tabungan Deposito Rp20 Miliar Diduga Hilang, Ini Tanggapan Bank BNI",Bisnis,BBNI
393,2021-06-16,Kronologi Kasus Dugaan Deposito Raib Rp20 Miliar Versi BNI dan Nasabah,Bisnis,BBNI
394,2021-06-16,"Ada Bilyet Deposito Palsu, BNI Tempuh Jalur Hukum",CNBC Indonesia,BBNI
395,2021-06-19,"Peduli Kelestarian Alam, BNI Sukses Kembangkan Hutan Organik",CNBC Indonesia,BBNI
396,2021-06-21,Maybank Indonesia (BNII) Rilis 3 Fitur Baru Aplikasi Digital Banking,Bisnis,BBNI
397,2021-06-22,BNI Dorong 131.488 Nasabah di Sumbagsel Ganti Kartu Debit Sebelum Diblokir,Bisnis,BBNI
398,2021-06-24,"Cek nih! Bocoran Target Harga Saham BCA, BRI, Mandiri, BNI",CNBC Indonesia,BBNI
399,2021-06-26,Pendapatan Mitra BNI Agen46 Bisa Sampai Rp5 Juta per Bulan,Bisnis,BBNI
400,2021-06-28,"Secara Virtual, 750 BNI Agen46 Akad Massal KUR BNI",CNBC Indonesia,BBNI
401,2021-06-29,BNI Raih Penghargaan Bank BUMN Terbaik 2021,CNBC Indonesia,BBNI
402,2021-07-04,BNI Siapkan Modal Usaha sampai Rp500 Juta bagi Pekerja Migran,CNBC Indonesia,BBNI
403,2021-07-05,"PPKM Darurat! Ini Jam Buka BRI, BCA, BNI, Mandiri-Bank BTN",CNBC Indonesia,BBNI
404,2021-07-05,"Masuki Usia Berlian, BNI Menuju Bank Internasional",CNBC Indonesia,BBNI
405,2021-07-09,"Peranan agen tetap penting, BNI lakukan digitalisasi layanan Agen46",Kontan,BBNI
406,2021-07-12,"The New BNI Mobile Banking, Pengguna & Transaksi Terus Tumbuh",CNBC Indonesia,BBNI
407,2021-07-13,"Soal Feasibility Proyek Pemerintah, Begini Curhatan Bos BNI",CNBC Indonesia,BBNI
408,2021-07-21,"Profil Rektor UI Ari Kuncoro, dari Komisaris BNI (BBNI) ke BRI (BBRI)",Bisnis,BBNI
409,2021-07-29,Terungkap! Ini 3 Pilar BNI Kembangkan Bisnis Internasional,CNBC Indonesia,BBNI
410,2021-07-29,"Ajak UMKM Go Global, BNI Gelar Festival Ide Bisnis",CNBC Indonesia,BBNI
411,2021-07-29,4 Senjata BNI Bantu UMKM Tembus Pasar Global Kala Pandemi,CNBC Indonesia,BBNI
412,2021-07-30,"UMKM Sulit Tembus Pasar Inggris, Begini Solusi BNI",CNBC Indonesia,BBNI
413,2021-08-02,"Banpres Produktif Usaha Mikro Rp1,2 Juta Cair, Ini Cara Cek dan Daftar BPUM di BNI",Bisnis,BBNI
414,2021-08-04,Bank BNI alokasikan dana untuk program CSR Rp 100 miliar tahun ini,Kontan,BBNI
415,2021-08-09,"Optimalkan layanan, BNI ganti 3.773 ATM jadi mesin tarik setor tunai di 2021",Kontan,BBNI
416,2021-08-09,"Cek Jadwal BCA, BRI, BNI, Mandiri Saat Libur 1 Muharram!",CNBC Indonesia,BBNI
417,2021-08-09,Bank Syariah Indonesia Mulai Migrasi 1 Juta Rekening Eks BNI Syariah,Bisnis,BBNI
418,2021-08-11,Hari Ini BRI-Mandiri-BNI Buka? Cek Jadwal Terbarunya,CNBC Indonesia,BBNI
419,2021-08-13,"Suku Bunga Deposito BCA, BNI, Bank Mandiri, dan BRI Terbaru. Cek di Sini!",Bisnis,BBNI
420,2021-08-15,Cabang Luar Negeri BNI Punya Strategi Mumpuni Bersaing dengan Bank-Bank Global,Bisnis,BBNI
421,2021-08-16,Transformasi Digital BNI (BBNI) Tak Sama dengan Bank Digital. Apa Bedanya?,Bisnis,BBNI
422,2021-08-16,Diam-diam BNI Incar Fintech untuk Ekspansi Digital Banking,CNBC Indonesia,BBNI
423,2021-08-22,"Genjot KUR BNI buat Petani Porang, Kredit Langsung Cair!",CNBC Indonesia,BBNI
424,2021-08-24,"Kenalkan BNIFX, Platform Transaksi Valas BNI Berbasis Web",CNBC Indonesia,BBNI
425,2021-08-26,"Ini Syarat Buka Rekening BNI Prakerja, Simak Gaes!",CNBC Indonesia,BBNI
426,2021-09-03,"OJK Perpanjang Restrukturisasi Kredit Hingga 2023, BNI: Kinerja Debitur Terjaga",Bisnis,BBNI
427,2021-09-06,"Inovasi Digital, 3 Produk BNI Jadi Game Changer",CNBC Indonesia,BBNI
428,2021-09-06,"Momentum Pemulihan Ekonomi, BNI Proyeksikan NIM 4,9% di 2021",CNBC Indonesia,BBNI
429,2021-09-06,"Bisnis Paylater, BNI (BBNI) Gandeng Traveloka dan Shopee",Bisnis,BBNI
430,2021-09-06,Pantang Panik Bank BNI (BBNI) Hadapi Parade Saham Bank Digital,Bisnis,BBNI
431,2021-09-06,BNI Siapkan Kantor Cabang di Los Angeles dan Amsterdam,Bisnis,BBNI
432,2021-09-06,Terungkap! Ternyata Ini Rencana BNI di Bisnis Internasional,CNBC Indonesia,BBNI
433,2021-09-07,"Fokus Open API, Cara Bank BNI 'Pikat' User E-Commerce sampai Startup",Bisnis,BBNI
434,2021-09-07,"Pertahankan NIM, Bank BNI tekan biaya dana",Kontan,BBNI
435,2021-09-09,"Gandeng Traveloka dan Shopee, begini kinerja bisnis paylater BNI",Kontan,BBNI
436,2021-09-09,"Jenius, blu BCA Digital, BCA, BNI, & Twitter Indonesia Kampanyekan Edukasi Keamanan",Bisnis,BBNI
437,2021-09-10,Bos BNI sebut biaya dana akan melejit bila tak lakukan penguatan modal,Kontan,BBNI
438,2021-09-11,BNI & BukuWarung Kolaborasi Dorong Transaksi QRIS untuk UMKM,CNBC Indonesia,BBNI
439,2021-09-11,BNI (BBNI) Gandeng BukuWarung Dorong Transaksi QRIS UMKM,Bisnis,BBNI
440,2021-09-12,"Ada indikasi nasabah BNI kebobolan deposito hingga Rp 45 miliar, begini respon OJK",Kontan,BBNI
441,2021-09-13,Tok! BNI Securities Dapat Restu Otoritas Singapura,CNBC Indonesia,BBNI
442,2021-09-13,"Kasus Deposito Nasabah Diduga Raib, Begini Penjelasan BNI (BBNI)",Bisnis,BBNI
443,2021-09-13,"Gelapkan Dana Nasabah Rp45 Miliar, Oknum Pegawai BNI Jadi Tersangka",Bisnis,BBNI
444,2021-09-13,"BNI dan Traveloka PayLater Berkolaborasi, Ini Manfaat Terbarunya",Bisnis,BBNI
445,2021-09-13,"BNI Buka Lowongan Kerja Bagi Lulusan S1 dan S2, Cek Syaratnya!",Bisnis,BBNI
446,2021-09-14,BTPN Jelaskan soal Kepemilikan Saham Perseroan oleh BCA dan BNI,Bisnis,BBNI
447,2021-09-14,Pihak BNI Ungkap Kejanggalan Bilyet dalam Kasus Pemalsuan Deposito,Bisnis,BBNI
448,2021-09-14,Perhatian! J Resources Mau Jual Aset buat Bayar Utang ke BNI,CNBC Indonesia,BBNI
449,2021-09-14,"BCA dan BNI miliki saham BTPN, begini penjelasan manajemen",Kontan,BBNI
450,2021-09-15,Bola Panas Bilyet Deposito BNI Diduga Fiktif,Kontan,BBNI
451,2021-09-15,BNI Securities Pte. Ltd. Resmi Beroperasi di Singapura,Bisnis,BBNI
452,2021-09-20,"Daftar Suku Bunga Deposito Terbaru BCA, Bank Mandiri, BNI, dan BRI",Bisnis,BBNI
453,2021-09-20,"Perkuat Modal, BNI Terbitkan Perpetual Bond Rp 8,55 T",CNBC Indonesia,BBNI
454,2021-09-27,Direktur BNI Sis Apik Wijayanto Lulus Doktor dengan Predikat Cum Laude,Bisnis,BBNI
455,2021-10-01,"Gelegar Rejeki BNI #GaPakeNanti, BNI Tebar Tesla Hingga PCX",CNBC Indonesia,BBNI
456,2021-10-01,"OJK Setujui Perpetual Bond sebagai Modal Inti Tambahan, CAR BNI jadi 19,62 Persen",Bisnis,BBNI
457,2021-10-04,"Tingkatkan layanan, BNI lakukan tranformasi di setiap kantor operasionalnya",Kontan,BBNI
458,2021-10-05,"PSAB Jual Aset ke Taipan Winato Kartono, Bayar Utang ke BNI?",CNBC Indonesia,BBNI
459,2021-10-05,"Ngutang ke BNI Rp2 T, Emiten Prajogo Gadai Saham Chandra Asri",CNBC Indonesia,BBNI
460,2021-10-10,BNI Ditunjuk Jadi Bank Mitra Aplikasi Perseroan Perorangan,Bisnis,BBNI
461,2021-10-14,"Bos BNI Sambangi Menhan Prabowo, Ada Apa?",Bisnis,BBNI
462,2021-10-18,"Mau Investasi Lewat BNI Sekuritas? Cek Syarat, Cara Daftar, Biaya",Bisnis,BBNI
463,2021-10-18,"Dikabarkan akan mengakuisisi bank kecil, ini penjelasan manajemen Bank BNI",Kontan,BBNI
464,2021-10-21,"Bos BNI Bicara Kabar Akuisisi Bank Mayora, Ada Partner Tech",CNBC Indonesia,BBNI
465,2021-10-21,Bank BNI (BBNI) Rampungkan Buyback Saham Senilai Rp128 Miliar,Bisnis,BBNI
466,2021-10-21,"Demi Genjot Eskpor UMKM, BNI Xpora Resmi Diluncurkan",CNBC Indonesia,BBNI
467,2021-10-21,"Digitalkan Unpad, BNI Lakukan Campus Financial Ecosystem",CNBC Indonesia,BBNI
468,2021-10-25,"Ada Harapan Baru, BNI Pasang Target Kredit Tumbuh 10% di 2022",CNBC Indonesia,BBNI
469,2021-10-26,BNI optimistis target kredit tahun ini bisa tercapai,Kontan,BBNI
470,2021-10-28,"Laba BCA-BRI-BNI Melejit, Sinyal Ekonomi RI Mulai Bangkit?",CNBC Indonesia,BBNI
471,2021-10-28,Aku Saudagar Muda 2021 BNI Terima 2.510 Pendaftar,CNBC Indonesia,BBNI
472,2021-11-01,"Lowongan Kerja BNI Sekuritas, Cek Syarat dan Cara Daftarnya!",Bisnis,BBNI
473,2021-11-02,"Laba anak perusahaan milik BNI meningkat 4,1% hingga September 2021",Kontan,BBNI
474,2021-11-09,"Kasus Bilyet Deposito Fiktif, Bank BNI (BBNI) Menang di Pengadilan Negeri Makassar",Kontan,BBNI
475,2021-11-11,Sederet Keuntungan Jadi Nasabah BNI Emerald,CNBC Indonesia,BBNI
