,published_date,title,publisher,kode_emitten
56,2019-10-10,BRI Mulai Hadirkan Layanan Laku Pandai di Sekolah,Bisnis,BBRI
57,2019-10-10,"Perluas akses keuangan bagi pelajar, agen BRILink ekspansi ke sekolah",Kontan,BBRI
58,2019-10-11,BRI dan Grab Indonesia Sediakan Shelter GrabWheels,Bisnis,BBRI
59,2019-10-11,BRI Targetkan Jaring 400.000 Pelaku Usaha Kelautan Lewat Kartu Kusuka,Bisnis,BBRI
60,2019-10-15,"Dipangkas lagi, ini bunga deposito terbaru BCA, Bank Mandiri, BNI dan BRI",Kontan,BBRI
61,2019-10-22,Ini strategi bisnis BRI dan BNI di periode kedua pemerintahan Jokowi,Kontan,BBRI
62,2019-11-10,"Pakai BRI Mobile Banking, praktis bayar kartu kredit",Kontan,BBRI
63,2019-11-11,BRI Gandeng Noah untuk 'Jualan' Produknya,Bisnis,BBRI
64,2019-11-13,"Siapkan implementasi Qanun LKS, BRI Syariah tambah kantor cabang di Aceh",Kontan,BBRI
65,2019-12-01,"HUT ke-124, BRI gelar BRIlian Run 2019 di Surabaya",Kontan,BBRI
66,2019-12-07,BRI segera Luncurkan Kartu Kredit Virtual,Bisnis,BBRI
67,2019-12-14,"Pertama di BUMN, BRI luncurkan pinjaman online",Kontan,BBRI
68,2019-12-18,"Saham BBRI hasilkan gain 20% setahun, ini PER dan PBV-nya",Kontan,BBRI
69,2019-12-27,BRI Sediakan Layanan Digital Trade Finance untuk Nasabah LPEI,Bisnis,BBRI
70,2020-01-03,"Bunga deposito BRI dan Bank Mandiri naik di awal 2020, cek bunga terbarunya",Kontan,BBRI
71,2020-01-11,Bank BRI terus mendorong penggunaan chip dalam kartu ATM,Kontan,BBRI
72,2020-01-16,Bank BRI Dukung Kelestarian Lingkungan Melalui “BRI Poin Pohon Toleransi”,Bisnis,BBRI
73,2020-01-21,"Dana nasabah hilang secara misterius, ini penjelasan BRI",Kontan,BBRI
74,2020-01-23,"Wow, dana pihak ketiga yang dihimpun Bank BRI tembus di atas Rp 1.000 triliun",Kontan,BBRI
75,2020-01-23,"Laba BRI (BBRI) tembus Rp 34,4 triliun di 2019, naik 6,15%",Kontan,BBRI
76,2020-01-30,Kolektibilitas Utang Krakatau Steel di BRI Masuk Dalam Perhatian Khusus,Bisnis,BBRI
77,2020-02-18,Ini Susunan Komisaris dan Direksi BRI Usai RUPST,Bisnis,BBRI
78,2020-02-20,"Profil Dwi Ria Latifa, Komisaris Baru BRI (BBRI)",Bisnis,BBRI
79,2020-02-28,Konsep BRI Kolaborasi dengan PMN & Pegadaian,Bisnis,BBRI
80,2020-03-04,Bikin SIM Internasional bisa bayar lewat BRI,Kontan,BBRI
81,2020-03-30,"5 Berita Populer Finansial, Kabar Pengumuman Bank Mandiri, BNI, & BRI Soal Keringanan Kredit dan Beli Surat Utang, Bank BCA Jaga Likuiditas",Bisnis,BBRI
82,2020-04-02,Ini Syarat Bagi Nasabah UMKM yang Mau Dapat Keringanan Kredit dari BRI,Bisnis,BBRI
83,2020-04-09,"Sebulan anjlok hampir 30%, saham BBRI masih saja dilepas asing",Kontan,BBRI
84,2020-04-17,Catat! Begini Rincian Skema Restrukturisasi Kredit BRI,Bisnis,BBRI
85,2020-05-04,Gagal login BRI internet banking? Segera lakukan hal berikut ini,Kontan,BBRI
86,2020-05-04,"Call BRI bisa diakses lewat WhatsApp, begini caranya",Kontan,BBRI
87,2020-05-05,"Kuartal I-2020, laba BRI Syariah tumbuh 150%",Kontan,BBRI
88,2020-05-05,"Wah, Garuda Indonesia (GIAA) terima tiga jenis fasilitas pinjaman jumbo dari BBRI",Kontan,BBRI
89,2020-05-15,"“BRILian Fight Covid” Terkumpul Dana Rp 22,16 Miliar, BRI Salurkan Bantuan untuk Masyarakat Terkena Dampak",Bisnis,BBRI
90,2020-05-15,Bank BRI kembalikan saldo warga Cengkareng Rp 29 juta yang hilang usai ke ATM,Kontan,BBRI
91,2020-05-19,"5 Berita Populer Market, Harga Emas 24 Karat Antam, 19 Mei 2020 dan Terbang 9,22 Persen, Ini Target Harga Saham Bank Rakyat Indonesia (BBRI)",Bisnis,BBRI
92,2020-05-26,"Dari Pinjaman Digital Hingga Layanan Virtual Assistant, BRI Mudahkan Adaptasi Masyarakat Hadapi The New Normal",Bisnis,BBRI
93,2020-05-27,"Harga saham BBRI naik 1,61% (26 Mei 2020), cek PER dan PBV paling anyar",Kontan,BBRI
94,2020-05-28,"Ditaksir Rp52,4 Triliun, BRI Jadi Merek Perbankan Paling Tinggi di Indonesia",Bisnis,BBRI
95,2020-06-05,"Keringanan Cicilan dari BRI, Program Terus Berjalan",Bisnis,BBRI
96,2020-06-09,"Dalam 3 Bulan Bank BUMN Raup Laba Rp20,79 Triliun, BRI Tetap Terbesar",Bisnis,BBRI
