,published_date,title,publisher,kode_emitten
88,2020-09-11,"Percepat proses aplikasi KPR subsidi, BTN integrasikan eLoan BTN dan SiKasep PPDPP",Kontan,BBTN
89,2020-09-16,OJK menyetujui Hirwandi Gafar sebagai Direktur BTN,Kontan,BBTN
90,2020-09-29,Ingin beli rumah murah BTN 2020? Cek linknya di sini,Kontan,BBTN
91,2020-10-07,"Eks Bos BTN Jadi Tersangka, Apartemen Titanium Disebut-sebut",CNBC Indonesia,BBTN
92,2020-10-07,"Mantan Bos BTN Jadi Tersangka, Terseret Kasus Apa?",CNBC Indonesia,BBTN
93,2020-10-10,"Tersangka Kasus Suap Miliaran, Eks Dirut BTN Ditahan Kejagung",CNBC Indonesia,BBTN
94,2020-10-14,Ini penyebab UUS BTN tak ikut merger bank syariah BUMN,Kontan,BBTN
95,2020-10-28,"Long Weekend, Layanan BRI, Mandiri, BTN & BCA Tetap Buka",CNBC Indonesia,BBTN
96,2020-11-02,"Dana PEN Jadi Alat Pacu Sektor Properti, BTN Bakal Moncer",CNBC Indonesia,BBTN
97,2020-11-08,"Transaksi Mobile Banking Naik 36 Persen, BTN Tambah 489 Fitur Baru",Bisnis,BBTN
98,2020-11-15,"Gelar asset sales festival, Bank BTN optimistis mampu recovery asset Rp 430 miliar",Kontan,BBTN
99,2020-11-20,BTN Raih Penghargaan The Best Bank In Mortgage Market,CNBC Indonesia,BBTN
100,2020-11-26,"Dorong akselerasi industri, Bank BTN (BBTN) teken kerjasama dengan HKI",Kontan,BBTN
101,2020-12-14,"Bank BTN Gelar Virtual Expo KPR, Bidik 1 Juta Pengunjung",Bisnis,BBTN
102,2020-12-23,BTN Resmi Tunjuk Nixon Napitupulu jadi Plt Direktur Utama,Bisnis,BBTN
103,2020-12-23,"Pahala Mansury jadi Wamen BUMN, BTN tunjuk Nixon Napitupulu jadi Plt Dirut",Kontan,BBTN
104,2020-12-23,"Resmi! Pahala Jadi Wamen BUMN, Nixon Jadi Plt Dirut BTN",CNBC Indonesia,BBTN
