datetime,symbol,open,high,low,close,volume
2017-08-02 09:00:00,IDX:EXCL,3500.0,3630.0,3490.0,3600.0,15130200.0
2017-08-03 09:00:00,IDX:EXCL,3590.0,3600.0,3570.0,3570.0,5270000.0
2017-08-04 09:00:00,IDX:EXCL,3580.0,3580.0,3430.0,3430.0,1748000.0
2017-08-07 09:00:00,IDX:EXCL,3430.0,3500.0,3390.0,3390.0,5544400.0
2017-08-08 09:00:00,IDX:EXCL,3390.0,3520.0,3390.0,3520.0,2914700.0
2017-08-09 09:00:00,IDX:EXCL,3520.0,3520.0,3400.0,3420.0,3878400.0
2017-08-10 09:00:00,IDX:EXCL,3420.0,3500.0,3420.0,3450.0,2005900.0
2017-08-11 09:00:00,IDX:EXCL,3450.0,3450.0,3360.0,3390.0,5716400.0
2017-08-14 09:00:00,IDX:EXCL,3360.0,3470.0,3360.0,3400.0,3784500.0
2017-08-15 09:00:00,IDX:EXCL,3400.0,3490.0,3400.0,3490.0,4273400.0
2017-08-16 09:00:00,IDX:EXCL,3490.0,3490.0,3380.0,3460.0,8238700.0
2017-08-18 09:00:00,IDX:EXCL,3420.0,3450.0,3390.0,3440.0,2147200.0
2017-08-21 09:00:00,IDX:EXCL,3410.0,3460.0,3350.0,3380.0,4380000.0
2017-08-22 09:00:00,IDX:EXCL,3380.0,3450.0,3370.0,3420.0,6646400.0
2017-08-23 09:00:00,IDX:EXCL,3420.0,3610.0,3420.0,3590.0,10501700.0
2017-08-24 09:00:00,IDX:EXCL,3590.0,3590.0,3480.0,3510.0,6234600.0
2017-08-25 09:00:00,IDX:EXCL,3530.0,3660.0,3530.0,3660.0,11059300.0
2017-08-28 09:00:00,IDX:EXCL,3640.0,3650.0,3600.0,3630.0,3516800.0
2017-08-29 09:00:00,IDX:EXCL,3630.0,3630.0,3590.0,3630.0,9512700.0
2017-08-30 09:00:00,IDX:EXCL,3630.0,3800.0,3600.0,3640.0,13017500.0
2017-08-31 09:00:00,IDX:EXCL,3670.0,3710.0,3600.0,3600.0,3746800.0
2017-09-04 09:00:00,IDX:EXCL,3600.0,3710.0,3600.0,3700.0,7033600.0
2017-09-05 09:00:00,IDX:EXCL,3700.0,3750.0,3670.0,3730.0,3397300.0
2017-09-06 09:00:00,IDX:EXCL,3730.0,3860.0,3630.0,3850.0,14150000.0
2017-09-07 09:00:00,IDX:EXCL,3840.0,3870.0,3750.0,3810.0,2144500.0
2017-09-08 09:00:00,IDX:EXCL,3740.0,3820.0,3710.0,3820.0,4168900.0
2017-09-11 09:00:00,IDX:EXCL,3840.0,3850.0,3790.0,3820.0,2103100.0
2017-09-12 09:00:00,IDX:EXCL,3820.0,3870.0,3820.0,3870.0,2999900.0
2017-09-13 09:00:00,IDX:EXCL,3870.0,3950.0,3780.0,3950.0,5191700.0
2017-09-14 09:00:00,IDX:EXCL,3950.0,4060.0,3930.0,4020.0,14130500.0
2017-09-15 09:00:00,IDX:EXCL,4050.0,4050.0,3870.0,4000.0,7301100.0
2017-09-18 09:00:00,IDX:EXCL,4000.0,4010.0,3870.0,3970.0,1114800.0
2017-09-19 09:00:00,IDX:EXCL,3900.0,3970.0,3810.0,3850.0,5492800.0
2017-09-20 09:00:00,IDX:EXCL,3840.0,3850.0,3760.0,3800.0,7308400.0
2017-09-22 09:00:00,IDX:EXCL,3800.0,3850.0,3750.0,3850.0,11837800.0
2017-09-25 09:00:00,IDX:EXCL,3830.0,3830.0,3750.0,3780.0,6906700.0
2017-09-26 09:00:00,IDX:EXCL,3750.0,3800.0,3750.0,3780.0,2655100.0
2017-09-27 09:00:00,IDX:EXCL,3780.0,3790.0,3750.0,3770.0,4885800.0
2017-09-28 09:00:00,IDX:EXCL,3760.0,3760.0,3680.0,3700.0,9642700.0
2017-09-29 09:00:00,IDX:EXCL,3690.0,3770.0,3690.0,3740.0,6934400.0
2017-10-02 09:00:00,IDX:EXCL,3730.0,3750.0,3690.0,3700.0,6252700.0
2017-10-03 09:00:00,IDX:EXCL,3700.0,3700.0,3600.0,3640.0,11048100.0
2017-10-04 09:00:00,IDX:EXCL,3630.0,3690.0,3630.0,3680.0,5695900.0
2017-10-05 09:00:00,IDX:EXCL,3690.0,3690.0,3620.0,3660.0,7931500.0
2017-10-06 09:00:00,IDX:EXCL,3700.0,3700.0,3660.0,3680.0,1355900.0
2017-10-09 09:00:00,IDX:EXCL,3690.0,3710.0,3600.0,3640.0,6372700.0
2017-10-10 09:00:00,IDX:EXCL,3680.0,3680.0,3610.0,3630.0,3362300.0
2017-10-11 09:00:00,IDX:EXCL,3620.0,3620.0,3400.0,3460.0,9089600.0
2017-10-12 09:00:00,IDX:EXCL,3500.0,3540.0,3500.0,3530.0,6976700.0
2017-10-13 09:00:00,IDX:EXCL,3530.0,3570.0,3500.0,3530.0,2742000.0
2017-10-16 09:00:00,IDX:EXCL,3520.0,3560.0,3510.0,3540.0,4567900.0
2017-10-17 09:00:00,IDX:EXCL,3550.0,3560.0,3520.0,3530.0,6178400.0
2017-10-18 09:00:00,IDX:EXCL,3540.0,3550.0,3360.0,3400.0,7734200.0
2017-10-19 09:00:00,IDX:EXCL,3400.0,3440.0,3320.0,3370.0,4635800.0
2017-10-20 09:00:00,IDX:EXCL,3330.0,3400.0,3290.0,3400.0,4830600.0
2017-10-23 09:00:00,IDX:EXCL,3400.0,3430.0,3370.0,3400.0,5319200.0
2017-10-24 09:00:00,IDX:EXCL,3450.0,3450.0,3230.0,3230.0,3358700.0
2017-10-25 09:00:00,IDX:EXCL,3300.0,3400.0,3260.0,3400.0,10969800.0
2017-10-26 09:00:00,IDX:EXCL,3400.0,3530.0,3330.0,3330.0,7313400.0
2017-10-27 09:00:00,IDX:EXCL,3380.0,3440.0,3320.0,3380.0,6912000.0
2017-10-30 09:00:00,IDX:EXCL,3400.0,3440.0,3300.0,3310.0,4305700.0
2017-10-31 09:00:00,IDX:EXCL,3390.0,3390.0,3300.0,3380.0,7903700.0
2017-11-01 09:00:00,IDX:EXCL,3380.0,3540.0,3380.0,3500.0,12536100.0
2017-11-02 09:00:00,IDX:EXCL,3570.0,3600.0,3510.0,3560.0,16658200.0
2017-11-03 09:00:00,IDX:EXCL,3600.0,3600.0,3490.0,3560.0,6422500.0
2017-11-06 09:00:00,IDX:EXCL,3560.0,3570.0,3530.0,3550.0,2411300.0
2017-11-07 09:00:00,IDX:EXCL,3550.0,3580.0,3540.0,3570.0,2988000.0
2017-11-08 09:00:00,IDX:EXCL,3540.0,3550.0,3500.0,3520.0,5370500.0
2017-11-09 09:00:00,IDX:EXCL,3500.0,3560.0,3500.0,3520.0,3457400.0
2017-11-10 09:00:00,IDX:EXCL,3520.0,3550.0,3500.0,3500.0,3427600.0
2017-11-13 09:00:00,IDX:EXCL,3520.0,3530.0,3490.0,3500.0,4114000.0
2017-11-14 09:00:00,IDX:EXCL,3450.0,3480.0,3360.0,3360.0,2616900.0
2017-11-15 09:00:00,IDX:EXCL,3340.0,3390.0,3330.0,3330.0,5931000.0
2017-11-16 09:00:00,IDX:EXCL,3330.0,3360.0,3240.0,3250.0,5151300.0
2017-11-17 09:00:00,IDX:EXCL,3290.0,3290.0,3210.0,3210.0,4249400.0
2017-11-20 09:00:00,IDX:EXCL,3230.0,3250.0,3190.0,3190.0,5584800.0
2017-11-21 09:00:00,IDX:EXCL,3180.0,3180.0,3030.0,3090.0,9143500.0
2017-11-22 09:00:00,IDX:EXCL,3110.0,3170.0,3000.0,3000.0,12340400.0
2017-11-23 09:00:00,IDX:EXCL,3090.0,3120.0,3070.0,3070.0,4022400.0
2017-11-24 09:00:00,IDX:EXCL,3100.0,3100.0,3000.0,3010.0,7208700.0
2017-11-27 09:00:00,IDX:EXCL,3010.0,3050.0,2890.0,2900.0,7947500.0
2017-11-28 09:00:00,IDX:EXCL,2900.0,3020.0,2900.0,2980.0,11478100.0
2017-11-29 09:00:00,IDX:EXCL,3020.0,3170.0,3010.0,3130.0,12522100.0
2017-11-30 09:00:00,IDX:EXCL,3170.0,3190.0,3060.0,3080.0,11993600.0
2017-12-04 09:00:00,IDX:EXCL,3100.0,3150.0,2960.0,2960.0,10841200.0
2017-12-05 09:00:00,IDX:EXCL,3000.0,3060.0,2970.0,3010.0,6281500.0
2017-12-06 09:00:00,IDX:EXCL,3010.0,3010.0,2940.0,2980.0,3316400.0
2017-12-07 09:00:00,IDX:EXCL,2990.0,2990.0,2950.0,2950.0,2159700.0
2017-12-08 09:00:00,IDX:EXCL,2950.0,2980.0,2920.0,2940.0,6073400.0
2017-12-11 09:00:00,IDX:EXCL,2940.0,2950.0,2890.0,2900.0,3394500.0
2017-12-12 09:00:00,IDX:EXCL,2900.0,3070.0,2900.0,3070.0,6063500.0
2017-12-13 09:00:00,IDX:EXCL,3100.0,3100.0,3040.0,3090.0,2996400.0
2017-12-14 09:00:00,IDX:EXCL,3080.0,3100.0,3040.0,3050.0,5765900.0
2017-12-15 09:00:00,IDX:EXCL,3080.0,3080.0,2950.0,3000.0,7271900.0
2017-12-18 09:00:00,IDX:EXCL,2990.0,3030.0,2910.0,2990.0,4515800.0
2017-12-19 09:00:00,IDX:EXCL,2990.0,2990.0,2930.0,2950.0,3071900.0
2017-12-20 09:00:00,IDX:EXCL,2910.0,2980.0,2810.0,2840.0,9533700.0
2017-12-21 09:00:00,IDX:EXCL,2840.0,2900.0,2840.0,2880.0,4836400.0
2017-12-22 09:00:00,IDX:EXCL,2870.0,2890.0,2830.0,2880.0,4370300.0
2017-12-27 09:00:00,IDX:EXCL,2880.0,2900.0,2860.0,2890.0,2357900.0
2017-12-28 09:00:00,IDX:EXCL,2890.0,2970.0,2890.0,2970.0,3844800.0
2017-12-29 09:00:00,IDX:EXCL,2980.0,3000.0,2960.0,2960.0,2845800.0
2018-01-02 09:00:00,IDX:EXCL,3000.0,3000.0,2870.0,2880.0,3933100.0
2018-01-03 09:00:00,IDX:EXCL,2900.0,2920.0,2850.0,2920.0,3648800.0
2018-01-04 09:00:00,IDX:EXCL,2920.0,2920.0,2860.0,2920.0,5236700.0
2018-01-05 09:00:00,IDX:EXCL,2880.0,3050.0,2880.0,3010.0,5863100.0
2018-01-08 09:00:00,IDX:EXCL,3010.0,3240.0,3010.0,3210.0,9762200.0
2018-01-09 09:00:00,IDX:EXCL,3210.0,3380.0,3110.0,3350.0,8158300.0
2018-01-10 09:00:00,IDX:EXCL,3350.0,3370.0,3210.0,3230.0,5935100.0
2018-01-11 09:00:00,IDX:EXCL,3230.0,3300.0,3230.0,3290.0,5848300.0
2018-01-12 09:00:00,IDX:EXCL,3290.0,3300.0,3180.0,3200.0,5213300.0
2018-01-15 09:00:00,IDX:EXCL,3260.0,3260.0,3180.0,3180.0,3646100.0
