,datetime,open,high,low,close,volume,SMA_5,SMA_10,SMA_20,SMA_50,EMA_5,EMA_10,EMA_20,EMA_50,RSI,MACD,MACD_SIGNAL,UPPERBAND,MIDDLEBAND,LOWERBAND,negative,positive,total_news,sentiment,type,ground_truth,prediction
347,2021-01-19,2810.0,2850.0,2710.0,2710.0,360498600.0,3008.0,2781.0,2373.25,1707.2,2868.6718333110007,2741.355122830752,2436.451515717913,1886.8006535929403,64.86397425081071,388.3440683950084,359.186136281543,3306.021542233145,2373.25,1440.478457766855,1.0,6.0,7.0,2,train,0,
348,2022-09-13,2030.0,2100.0,2030.0,2070.0,282112800.0,1979.0,1968.0,1986.5,1913.6,1999.3117943238624,1984.9945870462088,1984.04029186486,1998.891530372532,57.13105991327411,1.6501276325577692,-0.7674669988023578,2088.974387043788,1986.5,1884.0256129562124,3.0,0.0,3.0,-1,train,1,
349,2021-06-25,2310.0,2340.0,2280.0,2300.0,90478300.0,2252.0,2291.0,2370.5,2413.4,2273.344193789308,2296.6352383677004,2342.1778336248094,2387.491506130719,45.215359262133205,-52.00343646981082,-40.85606411736765,2568.638840210596,2370.5,2172.361159789404,0.0,2.0,2.0,2,train,1,
350,2020-05-28,520.0,540.0,515.0,525.0,71853100.0,524.0,523.0,514.4,487.02,523.7094700776221,521.7813408264678,516.8364852659408,531.2252839971177,52.96883637966231,5.071115816518045,4.099407583892357,542.3026880425534,514.4,486.4973119574465,1.0,2.0,3.0,2,train,2,
351,2021-09-22,2370.0,2410.0,2330.0,2340.0,88209700.0,2372.0,2437.0,2385.5,2429.6,2374.512249923496,2393.1032429745865,2393.782715852421,2399.4807562586734,45.35407022371234,0.4030595558556342,6.675187617371935,2547.792945009942,2385.5,2223.207054990058,0.0,1.0,1.0,2,train,1,
352,2019-11-26,820.0,820.0,800.0,810.0,35581900.0,815.0,819.0,836.0,921.1,814.8552945470402,821.829282097972,843.9736080505347,898.9643081244591,33.13141168190595,-32.52627088383895,-35.74023182139732,892.7978872846517,836.0,779.2021127153483,1.0,3.0,4.0,2,train,0,
353,2020-11-17,1185.0,1215.0,1175.0,1190.0,300731400.0,1182.0,1170.5,1116.5,909.2,1181.4873299689937,1160.9237472010682,1098.4143907279629,963.2951996852636,70.69120295794046,85.96408289257556,89.41421738136084,1254.7787040726084,1116.5,978.2212959273916,0.0,1.0,1.0,2,train,2,
354,2019-05-17,690.0,695.0,670.0,670.0,36307200.0,699.0,726.0,793.25,881.4,697.4281376333655,728.0748636208549,775.5813702956995,843.7436914177061,19.439877461749614,-57.56845576744058,-47.73051850094822,941.4483468193894,793.25,645.0516531806106,0.0,2.0,2.0,2,train,2,
355,2020-02-07,730.0,740.0,720.0,730.0,27156200.0,727.0,734.5,775.5,808.1,731.1299428739943,741.7065083067439,766.4925331925953,807.690390332658,34.09061165366934,-30.23877327404444,-26.75401273431513,871.6197170199746,775.5,679.3802829800254,1.0,3.0,4.0,2,train,0,
356,2020-10-05,735.0,735.0,715.0,720.0,20089800.0,720.0,726.0,756.25,768.6,723.6120819683493,732.2456364290356,748.4928754182199,742.9609215402783,42.14950355570415,-16.304526909473225,-10.751215246529668,826.5973524732808,756.25,685.9026475267192,0.0,3.0,3.0,2,train,2,
357,2018-11-29,610.0,625.0,605.0,625.0,51894500.0,610.0,634.5,662.25,732.0,616.7316905811506,631.3897154023359,658.2934396628195,715.2497373663185,35.218362955111445,-34.95575379859429,-32.01012868198399,733.627517468738,662.25,590.872482531262,0.0,0.0,0.0,0,train,2,
358,2021-11-09,2380.0,2390.0,2330.0,2340.0,44444800.0,2354.0,2342.0,2388.0,2371.8,2352.002517145392,2357.3170405710707,2365.002168378777,2372.296095525274,46.69387703536933,-7.0277915089614,-2.2818824766434584,2512.995999935998,2388.0,2263.004000064002,1.0,2.0,3.0,2,train,0,
359,2020-08-13,770.0,790.0,770.0,770.0,99028400.0,801.0,772.5,730.25,661.1,783.2260154248702,771.3184010953963,739.2551372956655,675.9589297026221,60.34861306431674,41.88371223060483,39.93793934314625,846.5889444683078,730.25,613.9110555316922,1.0,3.0,4.0,2,train,2,
360,2020-07-10,650.0,665.0,640.0,645.0,44571600.0,649.0,625.5,615.25,567.86,642.94774439471,631.8850730173506,615.567959055051,586.9209051728229,61.97869074119852,21.136186300231884,18.809370231812814,661.884214907083,615.25,568.615785092917,2.0,2.0,4.0,1,train,2,
361,2019-06-24,805.0,815.0,795.0,795.0,37223500.0,794.0,788.5,757.0,799.6,793.4653763789873,783.7782818200651,774.0978899241893,799.9871371666577,54.91480763586431,4.278773416722743,-5.502382049001561,830.3075712324451,757.0,683.6924287675549,0.0,3.0,3.0,2,train,2,
362,2022-12-05,2070.0,2080.0,2040.0,2060.0,65281100.0,2018.0,1983.5,2007.25,1924.2,2024.267111744757,2004.3943539346308,1984.486311305291,1961.0021541557044,60.45860423031508,24.37370969522817,20.10525823320157,2135.3310290402133,2007.25,1879.1689709597863,2.0,2.0,4.0,1,train,1,
363,2022-08-11,2200.0,2270.0,2180.0,2240.0,278414000.0,2124.0,2059.0,1891.25,1959.7,2136.118770568342,2059.4688844414845,1975.0984046667247,2006.1096262714384,67.13871283743896,73.83844505808179,25.35795962523101,2292.1848450808434,1891.25,1490.3151549191566,0.0,2.0,2.0,2,train,0,
364,2020-06-19,625.0,630.0,605.0,610.0,59808200.0,608.0,603.5,573.0,535.82,609.8609979084472,599.0612420843701,579.2141521411452,558.9304548832262,59.76515381497036,24.41609791585688,21.542249454219323,648.5248303539968,573.0,497.4751696460032,3.0,6.0,9.0,2,train,2,
365,2020-01-22,800.0,805.0,755.0,770.0,129107000.0,809.0,836.5,844.5,827.2,802.5556569576208,822.7896134666787,834.2906333512774,849.2399302091252,32.85795879352926,-9.621806048170356,1.0498989980010274,909.5307619515564,844.5,779.4692380484436,0.0,5.0,5.0,2,train,0,
366,2020-02-26,650.0,660.0,630.0,630.0,93935900.0,677.0,681.5,703.25,780.2,665.6271950489479,681.86112264348,706.1667675644755,758.9435922322252,23.9367648492876,-32.04284162571298,-29.962273424132057,758.138523390596,703.25,648.361476609404,0.0,3.0,3.0,2,train,0,
367,2020-07-22,690.0,705.0,685.0,685.0,192426100.0,666.0,661.5,639.0,594.4,671.156778321147,660.9226999194987,643.5863589856202,608.4461493395344,65.53598895305572,23.038183446357152,21.664041894176066,697.7877538267962,639.0,580.2122461732038,0.0,0.0,0.0,0,train,1,
368,2018-10-18,775.0,780.0,755.0,765.0,61519900.0,773.0,789.0,801.5,824.9,774.5807446102473,784.1996572479682,795.4647110588282,818.1870959204114,40.45130540503542,-13.907956493780148,-10.860470089076731,845.5567815438213,801.5,757.4432184561787,0.0,0.0,0.0,0,train,1,
369,2022-11-24,1975.0,1990.0,1960.0,1970.0,37866000.0,1960.0,2020.5,1964.5,1931.3,1973.2201045764407,1981.2798654054984,1965.783682208258,1949.265037113137,51.542902323811525,22.15000290817079,28.70053387246632,2155.075444378336,1964.5,1773.9245556216647,0.0,2.0,2.0,2,train,2,
370,2021-06-18,2300.0,2320.0,2210.0,2230.0,125507700.0,2330.0,2374.0,2394.5,2422.2,2318.207471587556,2360.793946965343,2398.2843789706785,2417.158006233385,38.188976247570125,-36.913984350795545,-16.908953423544126,2553.052830312171,2394.5,2235.947169687829,0.0,3.0,3.0,2,train,1,
371,2023-05-17,1960.0,1965.0,1915.0,1935.0,57616500.0,1987.0,2038.5,2071.25,2010.9,1985.12823525888,2019.423452820066,2041.394094838495,2048.3307753399085,36.90072129352741,-16.97652847660993,3.2120707679235068,2183.315828868572,2071.25,1959.184171131428,0.0,0.0,0.0,0,train,1,
372,2020-02-19,700.0,720.0,700.0,705.0,94198000.0,686.0,705.0,724.75,794.9,695.5440124029482,704.2267551161764,727.7288475044181,777.444667637996,37.47735061810827,-31.384903833706858,-31.30209587855756,783.6121270427768,724.75,665.8878729572232,2.0,4.0,6.0,2,train,0,
373,2021-11-04,2320.0,2390.0,2320.0,2380.0,67025700.0,2336.0,2360.0,2389.0,2367.2,2348.0084953656965,2359.0246652950545,2368.1622804134504,2374.323533285647,51.17103904628552,-7.049572877833271,1.7138761126092854,2516.5774274705363,2389.0,2261.422572529464,1.0,3.0,4.0,2,train,0,
374,2020-01-06,860.0,890.0,855.0,885.0,153322300.0,850.0,841.0,834.75,839.7,856.2550999060046,846.703813109168,838.3922300328238,854.7673070499804,64.98274689457836,5.934452128950852,0.0674237269455881,877.2323492759051,834.75,792.2676507240949,2.0,0.0,2.0,-1,train,0,
375,2022-03-02,2300.0,2340.0,2280.0,2290.0,152871500.0,2238.0,2145.5,1988.0,2032.1,2232.384357710331,2155.307556541671,2065.267084383527,2060.8500377255955,73.93894344099498,83.39029148691247,34.923400639201446,2355.7145632144584,1988.0,1620.2854367855416,1.0,1.0,2.0,1,train,2,
376,2020-07-28,730.0,755.0,715.0,720.0,186698000.0,701.0,680.5,659.75,608.5,703.3149191745475,687.0223232137033,664.3815996902782,622.8200684885338,69.89961830245934,28.5328718909434,24.41045274198974,725.4367566561175,659.75,594.0632433438825,2.0,3.0,5.0,2,train,1,
377,2019-06-13,785.0,790.0,765.0,780.0,41048700.0,773.0,751.0,729.25,817.1,771.9826417253546,757.1886403432262,757.0331693244602,803.2334855209054,53.00242612279307,-11.147591645822216,-26.55790392004431,796.724069093245,729.25,661.775930906755,0.0,1.0,1.0,2,train,2,
378,2023-09-22,1835.0,1865.0,1835.0,1850.0,20902800.0,1846.0,1884.5,1926.0,1963.2,1855.6792942792547,1877.9828269392096,1909.121999196328,1948.738497830846,31.432660983195422,-35.39356965091724,-25.81359182810001,2032.75204916066,1926.0,1819.24795083934,1.0,1.0,2.0,1,train,1,
379,2019-04-10,900.0,910.0,890.0,895.0,45347600.0,900.0,902.5,928.25,976.9,899.7395097310072,908.3968036007813,927.5268396284924,932.2067809003432,40.80362475414963,-22.110813212417725,-19.25856107026233,991.3590326340058,928.25,865.1409673659942,0.0,4.0,4.0,2,train,1,
380,2022-12-07,1965.0,1985.0,1900.0,1920.0,76104300.0,2005.0,1981.0,2002.25,1924.1,1976.3409385532248,1983.1896088322733,1976.665665263515,1959.5448566427704,44.791790867858886,12.381728967626486,18.509950814240465,2136.6923668342683,2002.25,1867.807633165732,0.0,5.0,5.0,2,train,1,
381,2022-07-21,1695.0,1710.0,1665.0,1675.0,49659100.0,1625.0,1667.0,1736.5,2102.9,1659.9945019370975,1678.9550384646363,1769.1540767025174,2009.220505070425,35.819373042995394,-135.14936849382343,-152.6358129554729,1937.7982861327928,1736.5,1535.2017138672063,1.0,3.0,4.0,2,train,2,
382,2019-01-18,850.0,870.0,840.0,850.0,71375900.0,833.0,805.5,782.75,725.2,835.0374998278802,814.0976754033169,787.9834907133774,758.8337059624076,67.5572612808712,30.485113819123853,23.16030690098505,852.4977598206566,782.75,713.0022401793434,0.0,1.0,1.0,2,train,1,
383,2022-11-18,1955.0,1985.0,1950.0,1960.0,59649800.0,2049.0,2035.0,1933.25,1939.3,2011.9267794182344,2005.239827678997,1968.1895956871435,1947.3407387944235,50.50069791100358,40.48504528944568,32.28816332513588,2164.318712724159,1933.25,1702.1812872758408,2.0,7.0,9.0,2,train,2,
384,2020-02-20,710.0,720.0,705.0,710.0,23540300.0,692.0,702.5,721.25,792.9,700.3626749352987,705.2764360041443,726.0403858373306,774.7997787110157,39.51745430106924,-28.9668261866143,-30.835041940168907,774.6236826535326,721.25,667.8763173464674,1.0,1.0,2.0,1,train,0,
385,2020-05-05,500.0,505.0,494.0,500.0,37904200.0,498.8,496.5,512.0,512.12,499.4102127154066,499.92747222524014,499.830646937356,536.8904952895643,49.12359274151257,-3.0513264836748704,-4.596143756037092,553.2359066833737,512.0,470.7640933166263,1.0,0.0,1.0,-1,train,2,
386,2020-04-23,500.0,505.0,490.0,498.0,86760800.0,498.4,513.2,492.85,539.36,499.01668131714257,501.8245823569011,500.4924665164837,549.1111282863785,48.355006514938914,-4.4705123393407575,-8.510383141683992,574.7896729307597,492.85,410.91032706924034,1.0,1.0,2.0,1,train,2,
387,2020-04-17,520.0,530.0,500.0,520.0,94759700.0,528.0,523.9,466.65,558.02,520.8969491680342,512.4276345507375,504.14207518812987,558.8441263096742,51.40155879871996,-1.4403327873246212,-15.109937792543048,599.6737196893849,466.65,333.626280310615,0.0,3.0,3.0,2,train,2,
388,2019-03-20,960.0,980.0,960.0,960.0,55325000.0,963.0,978.0,1012.25,954.3,964.7948070437978,977.6489149237412,987.7721644893286,948.2139278372742,45.26077519941938,-2.590927418491333,10.261393730657671,1093.8879201106936,1012.25,930.6120798893064,0.0,1.0,1.0,2,train,0,
389,2022-07-11,1720.0,1730.0,1705.0,1720.0,49575300.0,1733.0,1763.5,1915.5,2261.4,1733.2379969113176,1785.4348419381683,1912.7073433853736,2143.5051956025013,24.249377036156908,-168.0720156195487,-164.42021371582217,2256.6729766555377,1915.5,1574.3270233444623,1.0,7.0,8.0,2,train,2,
390,2023-02-20,2080.0,2090.0,2020.0,2080.0,99663300.0,2138.0,2186.0,2250.5,2132.6,2128.488636086426,2172.61269911192,2197.433306352032,2150.192678456782,34.507251092702056,-10.10322151582568,22.468209131147205,2412.0518492620868,2250.5,2088.948150737913,3.0,3.0,6.0,1,train,1,
391,2019-09-04,1120.0,1140.0,1090.0,1100.0,108867300.0,1101.0,1066.0,1070.0,960.0,1098.6924894930355,1081.9992177800275,1053.838387934454,981.7120457885974,58.7284726135421,39.63230357014049,39.65657338021882,1150.187280786918,1070.0,989.812719213082,0.0,1.0,1.0,2,train,0,
392,2022-12-08,1960.0,1995.0,1920.0,1990.0,63325500.0,1995.0,1983.0,2001.75,1925.5,1980.893959035484,1984.42786177186,1977.935601905085,1960.739175990113,51.85221496974072,12.02125596875021,17.212211845142413,2136.296460377076,2001.75,1867.2035396229244,2.0,2.0,4.0,1,train,1,
393,2018-10-24,755.0,760.0,730.0,740.0,51771700.0,758.0,767.5,791.25,812.4,756.3369372069625,767.5707910118106,782.1716600073917,808.9649160090119,34.94535234027214,-17.721285090366337,-13.970154714970707,847.5416512459885,791.25,734.9583487540115,0.0,4.0,4.0,2,train,1,
394,2023-09-18,1900.0,1910.0,1845.0,1845.0,55122100.0,1901.0,1925.5,1951.0,1974.4,1893.1264272887267,1916.9298230783368,1940.0471568335188,1966.519757449344,22.49727371895084,-24.920134888651543,-14.949085884941692,2026.8023746329889,1951.0,1875.1976253670111,4.0,9.0,13.0,2,train,1,
395,2021-10-14,2350.0,2420.0,2340.0,2420.0,189624300.0,2378.0,2335.0,2327.0,2350.0,2374.4790692608385,2354.3590098695768,2347.724232240646,2364.357023707585,56.463674626245606,0.7581567959050517,-12.376148685962068,2425.812954616285,2327.0,2228.187045383715,1.0,3.0,4.0,2,train,1,
396,2019-10-03,920.0,970.0,915.0,965.0,77444800.0,961.0,996.5,1040.75,1032.0,964.3555167490576,988.9757027494068,1016.8600264464746,1009.4136962581388,40.39954691786833,-25.3171619738356,-9.968584313459248,1157.4236902647722,1040.75,924.0763097352278,0.0,1.0,1.0,2,train,0,
397,2019-09-24,1050.0,1055.0,1010.0,1015.0,104106400.0,1049.0,1066.0,1082.0,1026.7,1045.160274454602,1058.9802723628063,1063.6881247385566,1020.9632604009702,42.95216053201317,3.7242364227872713,16.396837173945784,1156.1889479639656,1082.0,1007.8110520360344,0.0,2.0,2.0,2,train,0,
398,2022-01-13,1935.0,1995.0,1840.0,1965.0,284219000.0,2086.0,2182.0,2222.0,2298.8,2057.727538274993,2134.3255391413327,2199.4054404335748,2271.5085407783326,26.01519104213285,-68.76560419079942,-36.60025198350792,2428.3831388461763,2222.0,2015.616861153824,1.0,4.0,5.0,2,train,2,
399,2018-11-13,675.0,695.0,665.0,690.0,35992700.0,696.0,691.0,715.25,766.2,692.5213825093157,697.5282038161819,715.5702724634028,759.9294180262965,37.81611917580279,-25.596821598847555,-27.50311005439726,782.0687847839214,715.25,648.4312152160786,0.0,1.0,1.0,2,train,2,
400,2023-02-16,2200.0,2210.0,2100.0,2110.0,131697400.0,2196.0,2229.0,2271.5,2127.7,2184.0994311944582,2216.1251431178066,2222.404676180737,2155.631468832191,37.24683697449748,10.915049932176773,38.370180766316494,2391.5458245837813,2271.5,2151.4541754162187,1.0,2.0,3.0,2,train,1,
401,2020-10-20,1055.0,1065.0,1020.0,1035.0,789265700.0,984.0,866.5,795.5,797.2,973.352314991906,903.9199654894754,843.3225405250416,787.5491306537095,75.7754017942204,59.32187257984083,23.726401664608275,1021.992825493436,795.5,569.0071745065641,0.0,0.0,0.0,0,train,2,
402,2021-07-02,2230.0,2250.0,2190.0,2220.0,57200500.0,2242.0,2247.0,2310.5,2406.4,2242.4156963014725,2260.952333052104,2302.448644551287,2361.0679216625213,41.77491598766877,-52.126394229916514,-48.55248217548878,2477.170333293001,2310.5,2143.829666706999,2.0,1.0,3.0,-1,train,2,
403,2022-08-24,2020.0,2040.0,2000.0,2010.0,54617900.0,2027.0,2092.5,2047.0,1912.6,2033.915013757887,2048.68775624339,2020.418811646012,2022.272343748822,50.32938838862599,38.95594008217881,50.89854367785567,2246.85995096567,2047.0,1847.14004903433,1.0,3.0,4.0,2,train,1,
404,2019-03-05,1040.0,1065.0,1015.0,1035.0,126418900.0,1037.0,1046.5,1028.25,911.1,1040.887266727752,1036.4787818390837,1013.7244875813428,934.6675983237528,56.0466106553428,36.6931408559343,43.44534245914005,1102.4305230501916,1028.25,954.0694769498084,1.0,4.0,5.0,2,train,0,
405,2020-04-08,555.0,555.0,520.0,520.0,90030300.0,506.2,472.5,446.55,582.42,509.12306161714,484.4744998830332,486.4903650497317,567.6857254920436,52.38895947157477,-20.076939648766825,-44.50660636902201,567.0348123208895,446.55,326.0651876791105,1.0,2.0,3.0,2,train,2,
406,2021-04-01,2290.0,2300.0,2200.0,2240.0,160897600.0,2278.0,2252.0,2291.0,2569.8,2249.73465699983,2268.5109051850723,2339.26138785373,2382.7963365985493,43.06535344187355,-93.35565177063928,-98.40698855330956,2468.414768269161,2291.0,2113.585231730839,0.0,2.0,2.0,2,train,1,
407,2021-03-18,2350.0,2350.0,2270.0,2290.0,149549500.0,2324.0,2330.0,2591.5,2675.6,2310.431407405226,2378.7508840538903,2489.3750645756413,2447.0975646185866,39.599524248845874,-108.62051535087268,-64.02255280176095,3143.8142221598137,2591.5,2039.1857778401863,0.0,1.0,1.0,2,train,1,
408,2021-04-21,2320.0,2400.0,2300.0,2370.0,112742900.0,2354.0,2343.0,2303.0,2491.0,2351.981158341279,2338.408911109725,2338.6813594169853,2363.350498130835,51.05589163761053,-15.55440772367274,-34.63394430805269,2464.629205281719,2303.0,2141.370794718281,0.0,3.0,3.0,2,train,1,
409,2021-02-15,2900.0,2950.0,2880.0,2900.0,361594300.0,2852.0,2667.0,2707.0,2247.1,2824.14334753749,2743.878092758044,2659.022375961286,2300.401826483597,58.62872332005162,131.24514737564914,130.11946063931342,3218.7460307613533,2707.0,2195.2539692386467,2.0,6.0,8.0,2,train,0,
410,2019-06-14,785.0,795.0,775.0,790.0,51605300.0,786.0,756.0,732.25,813.7,777.988427816903,763.1543420990033,760.1728674840355,802.7145253043993,55.13746831040788,-7.495179650123305,-22.74535906606011,804.7396544342708,732.25,659.7603455657292,0.0,0.0,0.0,0,train,2,
411,2019-09-17,1045.0,1060.0,1040.0,1050.0,40393900.0,1083.0,1094.0,1078.5,1007.6,1072.7795841396348,1082.8657867923653,1074.438640754212,1014.9167975124896,48.16813703337342,19.78433022620584,30.91103330140329,1159.808056181414,1078.5,997.191943818586,1.0,0.0,1.0,-1,train,0,
412,2021-12-03,2350.0,2370.0,2320.0,2340.0,38757200.0,2316.0,2357.0,2361.5,2359.0,2331.409173271305,2343.179774526405,2354.6667889241467,2365.3053495868085,47.72009619056426,-11.39005052303537,-4.961778179594239,2444.028782857861,2361.5,2278.971217142139,0.0,3.0,3.0,2,train,0,
413,2023-01-12,2060.0,2140.0,2040.0,2130.0,178994100.0,2057.0,2026.5,2020.75,2000.8,2069.401768246188,2043.2483720203657,2021.7169373990723,1993.78423888764,63.33930520292079,23.476053247200525,13.38299611244651,2095.40085398038,2020.75,1946.09914601962,0.0,3.0,3.0,2,train,1,
414,2023-08-23,1950.0,1965.0,1950.0,1955.0,35653600.0,1952.0,1974.0,1988.5,1992.3,1957.407013021309,1969.252624900216,1980.0484681666128,1990.8056094032952,41.63136382320191,-10.511165594987688,-4.038334396712244,2045.5175411605933,1988.5,1931.4824588394065,1.0,0.0,1.0,-1,train,0,
415,2020-01-16,850.0,860.0,840.0,845.0,52551000.0,857.0,868.0,854.0,830.6,852.9380133479557,857.1563375652557,852.450615516991,857.9662966840839,48.4922887052092,6.179529132773268,8.160024453578192,898.3395985547908,854.0,809.6604014452092,1.0,4.0,5.0,2,train,0,
416,2022-07-13,1740.0,1755.0,1715.0,1720.0,50792800.0,1723.0,1739.5,1871.0,2218.4,1730.3279986272523,1766.778695842906,1879.4724511612696,2111.693954110575,26.01011849456841,-155.71761863017878,-162.1773964358838,2179.765283022557,1871.0,1562.2347169774423,1.0,7.0,8.0,2,train,2,
417,2019-05-15,720.0,735.0,695.0,700.0,100102600.0,723.0,751.5,814.5,895.7,724.2133096750724,753.4204752854746,797.3999565108129,857.6040572167655,22.256806674087944,-52.76604478920774,-42.80374840106406,950.6212694621968,814.5,678.3787305378032,0.0,1.0,1.0,2,train,2,
418,2021-04-16,2340.0,2420.0,2310.0,2390.0,173387400.0,2312.0,2326.0,2289.0,2497.6,2339.186409401816,2324.420110681817,2333.198435567969,2364.5767233682686,52.01660226490896,-27.56216673784229,-49.18422657685693,2446.721273137139,2289.0,2131.278726862861,0.0,2.0,2.0,2,train,1,
419,2019-04-18,905.0,910.0,885.0,885.0,41688500.0,888.0,894.0,909.25,971.6,889.327836672396,895.3828467741432,911.930253457804,924.1856542677014,40.33480304314301,-21.143179012497853,-20.96799866717633,962.8480410089772,909.25,855.6519589910229,1.0,1.0,2.0,1,train,1,
420,2019-03-28,895.0,915.0,870.0,880.0,101873800.0,915.0,939.0,973.75,970.7,910.0231380669452,932.6962249654332,956.4039260406494,942.471414350334,32.45868921102473,-20.80903816889281,-7.295553891091318,1069.0324747789434,973.75,878.4675252210566,1.0,2.0,3.0,2,train,1,
421,2020-08-05,730.0,750.0,715.0,750.0,182812800.0,723.0,712.0,685.5,628.7,723.1525819489117,710.5082934191403,687.6287595756077,641.0071952052449,69.4722789118706,29.9641702026978,27.879812568715405,748.5793151516407,685.5,622.4206848483593,1.0,4.0,5.0,2,train,2,
422,2019-01-02,770.0,775.0,735.0,740.0,53128900.0,763.0,757.5,741.5,707.4,756.9345571358666,754.0992303929564,739.0241070334413,732.3020917546063,52.11792974478655,17.976170701839237,17.132827306483314,809.3306715284465,741.5,673.6693284715535,1.0,3.0,4.0,2,train,2,
423,2021-04-20,2330.0,2360.0,2300.0,2350.0,60372200.0,2346.0,2342.0,2298.0,2496.8,2342.9717375119185,2331.388669134109,2335.384660408247,2363.0790898912774,49.90638574776754,-20.33888483772489,-39.40382845414768,2457.197989937059,2298.0,2138.802010062941,1.0,3.0,4.0,2,train,1,
424,2021-03-19,2270.0,2280.0,2210.0,2250.0,123414100.0,2290.0,2303.0,2565.0,2676.2,2290.2876049368174,2355.3416324077284,2466.577439377961,2439.368248359034,38.20527238152909,-113.12969967455548,-73.84398217631986,3129.322602772563,2565.0,2000.6773972274368,0.0,3.0,3.0,2,train,1,
425,2022-09-01,1985.0,1985.0,1930.0,1935.0,63659300.0,1953.0,1984.5,2045.75,1894.4,1963.8073537455484,1985.5159657870904,1992.7647067407847,2008.9083378391847,45.824841660798725,1.3890979747711754,21.044354913780687,2226.340005260535,2045.75,1865.1599947394648,3.0,1.0,4.0,-1,train,1,
426,2022-04-28,2580.0,2650.0,2570.0,2600.0,115518800.0,2604.0,2716.0,2686.0,2503.7,2614.6057051137336,2657.235800134242,2652.375372818364,2518.2861126770217,48.71367227447421,34.87472348245592,74.2581819388007,2932.284388461794,2686.0,2439.715611538206,0.0,3.0,3.0,2,train,0,
427,2019-06-25,805.0,850.0,795.0,845.0,242773400.0,808.0,793.5,765.0,798.1,810.6435842526582,794.909503307326,780.8504718361713,801.7523474738476,64.47520245838048,9.120404465164595,-2.577824746168329,840.0333259292163,765.0,689.9666740707837,2.0,2.0,4.0,1,train,2,
428,2022-10-10,1920.0,1925.0,1895.0,1910.0,29237400.0,1928.0,1928.0,1992.5,2009.9,1925.3861194918395,1939.8147830047103,1961.827715728559,1986.2611619390173,42.31347875637718,-22.863022775710533,-14.334675533203123,2134.186273153048,1992.5,1850.8137268469525,2.0,4.0,6.0,2,train,1,
429,2020-06-08,595.0,645.0,595.0,630.0,246393600.0,580.0,553.0,536.5,500.56,586.3750426405594,564.3703194810446,544.2392402505845,540.4595238176563,74.73709455427444,20.723011135794422,11.16897472886663,597.0061980296234,536.5,475.99380197037664,3.0,2.0,5.0,-1,train,2,
430,2019-02-20,1040.0,1090.0,1040.0,1060.0,261788400.0,1006.0,1006.5,978.0,856.8,1019.7442793014542,1004.1175670963552,969.6921697639724,887.0517329499024,64.39180381398816,49.13075269827675,51.98180846369481,1094.5075104875218,978.0,861.4924895124782,0.0,1.0,1.0,2,train,0,
431,2023-06-09,1985.0,1995.0,1970.0,1975.0,25005800.0,1993.0,1960.0,1971.25,2017.4,1980.7043524652745,1974.1434059359344,1982.99412107164,2010.1563444872515,47.683343320214185,-15.534699514407066,-22.77187013172864,2062.5667564031924,1971.25,1879.933243596808,4.0,3.0,7.0,-1,train,1,
432,2022-07-28,1815.0,2030.0,1805.0,2000.0,342364100.0,1822.0,1723.5,1724.0,2047.7,1837.65359696291,1782.4234314987073,1793.8237815786206,1975.973197757848,61.400054582864605,-53.22366069895952,-105.76874962729258,1907.3193934094263,1724.0,1540.6806065905737,2.0,2.0,4.0,1,train,1,
433,2020-02-04,725.0,735.0,715.0,730.0,49024800.0,731.0,749.0,799.5,813.1,732.5635571997308,751.1266976080606,779.2167006701596,817.5887425138966,32.08852371368492,-31.524401592788426,-22.82372565902772,916.2004712929644,799.5,682.7995287070356,0.0,2.0,2.0,2,train,0,
434,2022-10-19,1800.0,1840.0,1765.0,1825.0,50663500.0,1815.0,1862.5,1911.0,1981.4,1825.54386067442,1853.6772265637355,1895.561752061963,1948.9379981079496,36.91702659458426,-47.4904278500178,-35.515214720217685,2054.7219537857736,1911.0,1767.2780462142266,0.0,0.0,0.0,0,train,1,
435,2019-08-22,1075.0,1080.0,1035.0,1040.0,65051200.0,1073.0,1076.0,1003.25,911.5,1062.8208411941764,1054.7764597659734,1017.5840835980988,942.2065360247744,56.70516374925768,50.58950260642007,52.07240857577703,1169.029220652047,1003.25,837.4707793479532,1.0,3.0,4.0,2,train,0,
436,2020-04-27,494.0,510.0,494.0,505.0,56062600.0,494.2,507.6,499.0,531.44,499.89630280761895,501.2379435612313,500.3623138604322,545.3048131547846,49.83096948071706,-3.958002876278897,-6.991081773815879,571.0805105420319,499.0,426.9194894579681,2.0,2.0,4.0,1,train,2,
437,2023-04-17,2130.0,2140.0,2100.0,2120.0,45804100.0,2116.0,2094.0,2026.25,2051.2,2109.746512014267,2088.9616253276604,2054.967107874966,2045.6796475530352,59.327250068427,33.152510407157706,19.449120329185806,2224.413442642683,2026.25,1828.086557357317,1.0,5.0,6.0,2,train,1,
438,2019-12-27,850.0,850.0,830.0,835.0,34923000.0,833.0,840.5,817.25,846.3,835.1039432741485,833.3821868208091,829.9191173257848,854.8168567174885,50.74277692118637,-0.0284625908990392,-4.1038436123561794,880.5330941089325,817.25,753.9669058910675,2.0,0.0,2.0,-1,train,0,
