datetime,symbol,open,high,low,close,volume
2017-08-02 09:00:00,IDX:PGAS,2180.0,2220.0,2150.0,2160.0,22791100.0
2017-08-03 09:00:00,IDX:PGAS,2160.0,2190.0,2160.0,2170.0,13666200.0
2017-08-04 09:00:00,IDX:PGAS,2170.0,2200.0,2150.0,2150.0,18739300.0
2017-08-07 09:00:00,IDX:PGAS,2150.0,2180.0,2120.0,2120.0,19152100.0
2017-08-08 09:00:00,IDX:PGAS,2140.0,2140.0,2120.0,2130.0,17615600.0
2017-08-09 09:00:00,IDX:PGAS,2130.0,2200.0,2120.0,2160.0,32860300.0
2017-08-10 09:00:00,IDX:PGAS,2170.0,2230.0,2170.0,2210.0,37093700.0
2017-08-11 09:00:00,IDX:PGAS,2200.0,2210.0,2150.0,2150.0,36667900.0
2017-08-14 09:00:00,IDX:PGAS,2150.0,2180.0,2110.0,2120.0,29598000.0
2017-08-15 09:00:00,IDX:PGAS,2130.0,2140.0,2110.0,2120.0,19623800.0
2017-08-16 09:00:00,IDX:PGAS,2120.0,2140.0,2110.0,2120.0,17703500.0
2017-08-18 09:00:00,IDX:PGAS,2130.0,2200.0,2120.0,2160.0,52933500.0
2017-08-21 09:00:00,IDX:PGAS,2180.0,2230.0,2170.0,2200.0,43704300.0
2017-08-22 09:00:00,IDX:PGAS,2210.0,2220.0,2160.0,2160.0,24979100.0
2017-08-23 09:00:00,IDX:PGAS,2180.0,2190.0,2160.0,2170.0,11807100.0
2017-08-24 09:00:00,IDX:PGAS,2180.0,2190.0,2150.0,2180.0,13469100.0
2017-08-25 09:00:00,IDX:PGAS,2170.0,2180.0,2150.0,2160.0,13001400.0
2017-08-28 09:00:00,IDX:PGAS,2150.0,2170.0,2140.0,2150.0,6219500.0
2017-08-29 09:00:00,IDX:PGAS,2150.0,2150.0,2120.0,2130.0,15820600.0
2017-08-30 09:00:00,IDX:PGAS,2150.0,2170.0,2130.0,2160.0,11991800.0
2017-08-31 09:00:00,IDX:PGAS,2150.0,2150.0,2060.0,2120.0,55058100.0
2017-09-04 09:00:00,IDX:PGAS,2100.0,2110.0,1985.0,1985.0,84230200.0
2017-09-05 09:00:00,IDX:PGAS,1985.0,1995.0,1880.0,1885.0,91708500.0
2017-09-06 09:00:00,IDX:PGAS,1880.0,1915.0,1835.0,1840.0,79913200.0
2017-09-07 09:00:00,IDX:PGAS,1845.0,1865.0,1800.0,1805.0,54129700.0
2017-09-08 09:00:00,IDX:PGAS,1810.0,1840.0,1780.0,1780.0,65104500.0
2017-09-11 09:00:00,IDX:PGAS,1790.0,1790.0,1680.0,1685.0,112737600.0
2017-09-12 09:00:00,IDX:PGAS,1700.0,1760.0,1700.0,1720.0,90202700.0
2017-09-13 09:00:00,IDX:PGAS,1725.0,1770.0,1705.0,1730.0,89570800.0
2017-09-14 09:00:00,IDX:PGAS,1750.0,1770.0,1730.0,1735.0,32743900.0
2017-09-15 09:00:00,IDX:PGAS,1745.0,1750.0,1700.0,1715.0,62234400.0
2017-09-18 09:00:00,IDX:PGAS,1720.0,1725.0,1605.0,1620.0,88572900.0
2017-09-19 09:00:00,IDX:PGAS,1620.0,1650.0,1590.0,1615.0,72741500.0
2017-09-20 09:00:00,IDX:PGAS,1625.0,1635.0,1610.0,1625.0,33096000.0
2017-09-22 09:00:00,IDX:PGAS,1625.0,1655.0,1605.0,1610.0,45928500.0
2017-09-25 09:00:00,IDX:PGAS,1605.0,1625.0,1575.0,1580.0,50389100.0
2017-09-26 09:00:00,IDX:PGAS,1580.0,1580.0,1505.0,1520.0,71726700.0
2017-09-27 09:00:00,IDX:PGAS,1520.0,1520.0,1455.0,1490.0,104352000.0
2017-09-28 09:00:00,IDX:PGAS,1490.0,1495.0,1455.0,1460.0,61029700.0
2017-09-29 09:00:00,IDX:PGAS,1460.0,1600.0,1455.0,1575.0,208153100.0
2017-10-02 09:00:00,IDX:PGAS,1575.0,1620.0,1545.0,1560.0,135279100.0
2017-10-03 09:00:00,IDX:PGAS,1565.0,1570.0,1510.0,1530.0,66466300.0
2017-10-04 09:00:00,IDX:PGAS,1530.0,1560.0,1515.0,1525.0,56796900.0
2017-10-05 09:00:00,IDX:PGAS,1520.0,1540.0,1470.0,1470.0,92220100.0
2017-10-06 09:00:00,IDX:PGAS,1475.0,1480.0,1400.0,1410.0,159121300.0
2017-10-09 09:00:00,IDX:PGAS,1410.0,1455.0,1365.0,1445.0,173832300.0
2017-10-10 09:00:00,IDX:PGAS,1445.0,1450.0,1390.0,1405.0,119226300.0
2017-10-11 09:00:00,IDX:PGAS,1420.0,1445.0,1385.0,1415.0,130086900.0
2017-10-12 09:00:00,IDX:PGAS,1415.0,1600.0,1415.0,1590.0,348743700.0
2017-10-13 09:00:00,IDX:PGAS,1595.0,1685.0,1595.0,1640.0,336639700.0
2017-10-16 09:00:00,IDX:PGAS,1655.0,1690.0,1615.0,1625.0,122491500.0
2017-10-17 09:00:00,IDX:PGAS,1620.0,1645.0,1600.0,1610.0,60344500.0
2017-10-18 09:00:00,IDX:PGAS,1610.0,1665.0,1575.0,1660.0,107283500.0
2017-10-19 09:00:00,IDX:PGAS,1670.0,1690.0,1640.0,1660.0,82651200.0
2017-10-20 09:00:00,IDX:PGAS,1665.0,1685.0,1650.0,1680.0,111405500.0
2017-10-23 09:00:00,IDX:PGAS,1700.0,1750.0,1700.0,1745.0,146029200.0
2017-10-24 09:00:00,IDX:PGAS,1745.0,1760.0,1725.0,1735.0,70959000.0
2017-10-25 09:00:00,IDX:PGAS,1745.0,1755.0,1725.0,1735.0,53870500.0
2017-10-26 09:00:00,IDX:PGAS,1735.0,1745.0,1670.0,1675.0,68365400.0
2017-10-27 09:00:00,IDX:PGAS,1675.0,1680.0,1630.0,1635.0,49854700.0
2017-10-30 09:00:00,IDX:PGAS,1650.0,1880.0,1640.0,1865.0,294841400.0
2017-10-31 09:00:00,IDX:PGAS,1875.0,1900.0,1820.0,1840.0,103220100.0
2017-11-01 09:00:00,IDX:PGAS,1865.0,1890.0,1830.0,1845.0,50776800.0
2017-11-02 09:00:00,IDX:PGAS,1845.0,1870.0,1825.0,1830.0,36242200.0
2017-11-03 09:00:00,IDX:PGAS,1815.0,1835.0,1765.0,1780.0,49883200.0
2017-11-06 09:00:00,IDX:PGAS,1790.0,1845.0,1780.0,1830.0,50126800.0
2017-11-07 09:00:00,IDX:PGAS,1845.0,1860.0,1830.0,1845.0,53361800.0
2017-11-08 09:00:00,IDX:PGAS,1840.0,1850.0,1810.0,1815.0,28448900.0
2017-11-09 09:00:00,IDX:PGAS,1825.0,1845.0,1805.0,1835.0,34407100.0
2017-11-10 09:00:00,IDX:PGAS,1815.0,1825.0,1790.0,1805.0,28019700.0
2017-11-13 09:00:00,IDX:PGAS,1805.0,1825.0,1770.0,1770.0,33291600.0
2017-11-14 09:00:00,IDX:PGAS,1770.0,1845.0,1770.0,1825.0,46252200.0
2017-11-15 09:00:00,IDX:PGAS,1825.0,1830.0,1765.0,1775.0,43495200.0
2017-11-16 09:00:00,IDX:PGAS,1775.0,1810.0,1770.0,1780.0,36556100.0
2017-11-17 09:00:00,IDX:PGAS,1800.0,1800.0,1765.0,1775.0,23766600.0
2017-11-20 09:00:00,IDX:PGAS,1780.0,1785.0,1750.0,1755.0,20136900.0
2017-11-21 09:00:00,IDX:PGAS,1760.0,1775.0,1750.0,1755.0,13123500.0
2017-11-22 09:00:00,IDX:PGAS,1760.0,1805.0,1760.0,1800.0,31595400.0
2017-11-23 09:00:00,IDX:PGAS,1825.0,1845.0,1800.0,1800.0,49074400.0
2017-11-24 09:00:00,IDX:PGAS,1800.0,1810.0,1780.0,1785.0,17548100.0
2017-11-27 09:00:00,IDX:PGAS,1790.0,1810.0,1770.0,1770.0,17766500.0
2017-11-28 09:00:00,IDX:PGAS,1770.0,1770.0,1700.0,1705.0,52773600.0
2017-11-29 09:00:00,IDX:PGAS,1710.0,1735.0,1710.0,1715.0,28979600.0
2017-11-30 09:00:00,IDX:PGAS,1715.0,1730.0,1685.0,1700.0,50493100.0
2017-12-04 09:00:00,IDX:PGAS,1705.0,1715.0,1650.0,1650.0,23826700.0
2017-12-05 09:00:00,IDX:PGAS,1665.0,1680.0,1610.0,1635.0,39043200.0
2017-12-06 09:00:00,IDX:PGAS,1640.0,1650.0,1555.0,1580.0,60927600.0
2017-12-07 09:00:00,IDX:PGAS,1590.0,1625.0,1580.0,1620.0,38563500.0
2017-12-08 09:00:00,IDX:PGAS,1625.0,1690.0,1625.0,1675.0,55190900.0
2017-12-11 09:00:00,IDX:PGAS,1685.0,1695.0,1630.0,1650.0,23719100.0
2017-12-12 09:00:00,IDX:PGAS,1660.0,1710.0,1625.0,1690.0,46501100.0
2017-12-13 09:00:00,IDX:PGAS,1695.0,1720.0,1680.0,1715.0,29311700.0
2017-12-14 09:00:00,IDX:PGAS,1715.0,1760.0,1695.0,1760.0,40868600.0
2017-12-15 09:00:00,IDX:PGAS,1760.0,1800.0,1750.0,1800.0,71378400.0
2017-12-18 09:00:00,IDX:PGAS,1800.0,1800.0,1755.0,1765.0,21720300.0
2017-12-19 09:00:00,IDX:PGAS,1770.0,1775.0,1740.0,1765.0,14760600.0
2017-12-20 09:00:00,IDX:PGAS,1765.0,1770.0,1735.0,1755.0,19158800.0
2017-12-21 09:00:00,IDX:PGAS,1765.0,1765.0,1715.0,1715.0,22114400.0
2017-12-22 09:00:00,IDX:PGAS,1715.0,1770.0,1715.0,1740.0,21189800.0
2017-12-27 09:00:00,IDX:PGAS,1750.0,1760.0,1745.0,1755.0,18497000.0
2017-12-28 09:00:00,IDX:PGAS,1755.0,1760.0,1720.0,1730.0,18222900.0
2017-12-29 09:00:00,IDX:PGAS,1750.0,1775.0,1740.0,1750.0,28613800.0
2018-01-02 09:00:00,IDX:PGAS,1750.0,1785.0,1750.0,1765.0,20497300.0
2018-01-03 09:00:00,IDX:PGAS,1765.0,1770.0,1725.0,1755.0,18225100.0
2018-01-04 09:00:00,IDX:PGAS,1730.0,1760.0,1730.0,1760.0,18244200.0
2018-01-05 09:00:00,IDX:PGAS,1740.0,1790.0,1740.0,1790.0,22528000.0
2018-01-08 09:00:00,IDX:PGAS,1790.0,1870.0,1785.0,1840.0,89126100.0
2018-01-09 09:00:00,IDX:PGAS,1840.0,1855.0,1805.0,1805.0,40459200.0
2018-01-10 09:00:00,IDX:PGAS,1805.0,1845.0,1805.0,1825.0,42844400.0
2018-01-11 09:00:00,IDX:PGAS,1825.0,1835.0,1790.0,1800.0,24156800.0
2018-01-12 09:00:00,IDX:PGAS,1800.0,1815.0,1780.0,1780.0,17709400.0
2018-01-15 09:00:00,IDX:PGAS,1795.0,1800.0,1760.0,1765.0,21680500.0
2018-01-16 09:00:00,IDX:PGAS,1770.0,1885.0,1765.0,1880.0,172892000.0
2018-01-17 09:00:00,IDX:PGAS,1895.0,2360.0,1895.0,2360.0,543162200.0
2018-01-18 09:00:00,IDX:PGAS,2420.0,2860.0,2170.0,2200.0,746113200.0
2018-01-19 09:00:00,IDX:PGAS,2190.0,2370.0,2150.0,2350.0,350797100.0
2018-01-22 09:00:00,IDX:PGAS,2370.0,2470.0,2330.0,2470.0,210982200.0
2018-01-23 09:00:00,IDX:PGAS,2500.0,2700.0,2490.0,2690.0,373838600.0
2018-01-24 09:00:00,IDX:PGAS,2720.0,2810.0,2570.0,2690.0,466683900.0
2018-01-25 09:00:00,IDX:PGAS,2690.0,2710.0,2570.0,2650.0,242477800.0
2018-01-26 09:00:00,IDX:PGAS,2650.0,2700.0,2610.0,2630.0,107744800.0
2018-01-29 09:00:00,IDX:PGAS,2620.0,2640.0,2490.0,2490.0,169223500.0
2018-01-30 09:00:00,IDX:PGAS,2490.0,2550.0,2340.0,2380.0,183401700.0
2018-01-31 09:00:00,IDX:PGAS,2350.0,2610.0,2320.0,2610.0,258355000.0
