,published_date,title,publisher,kode_emitten
243,2020-07-20,"IHSG Melemah, Asing Net Sell di Pasar Reguler, Jual BBRI Borong BBCA",Kontan,BBCA
244,2020-07-23,Bos BCA: Masih Ada 200 Ribu Nasabah Setia Pakai SMS Banking,CNBC Indonesia,BBCA
245,2020-07-27,"BCA Ada Hapus Buku Kredit pada Paruh Pertama, Seberapa Besar?",Bisnis,BBCA
246,2020-07-27,"BCA Cetak Laba Rp 12,2 T di Semester I, Turun 4,8%",CNBC Indonesia,BBCA
247,2020-07-27,"Pasca Akuisisi 2 Bank, Apakah BCA Bakal Berhenti Beli Bank?",CNBC Indonesia,BBCA
248,2020-07-28,"Catat Laba Rp 12,24 Triliun, Ini Rapor BCA Semester I/2020",CNBC Indonesia,BBCA
249,2020-08-07,"Sst...Ada Target Harga BCA, BRI & Mandiri dari Morgan Stanley",CNBC Indonesia,BBCA
250,2020-08-11,Wah! Debit BCA Kini Bisa Digunakan untuk Transaksi Online,Bisnis,BBCA
251,2020-08-24,"Market Cap BCA Menuju Rp 800 T, Kokoh Berada di Puncak",CNBC Indonesia,BBCA
252,2020-08-25,Bank Mandiri dan BCA Menjawab Kasus Kredit Proyek Fiktif Pertamina oleh PT MJPL,Kontan,BBCA
253,2020-08-31,"Apakah Saham BBCA Bisa Tembus Rp 35.000, Kapan?",CNBC Indonesia,BBCA
254,2020-09-03,Bos BCA Ungkap Bahaya Nomor Seluler yang tidak Aktif,CNBC Indonesia,BBCA
255,2020-09-03,"Disebut Mau Jadi Bank e-Commerce, Ini Penjelasan Bos BCA",CNBC Indonesia,BBCA
256,2020-09-03,"Perbankan Digital, Bos BCA Ungkap Tantangan yang Dihadapi BBCA",Bisnis,BBCA
257,2020-09-03,Bos BCA: Fintech Adalah Sahabat,CNBC Indonesia,BBCA
258,2020-09-04,"Mudah, Ini Cara Mendaftar BCA Internet Banking",CNBC Indonesia,BBCA
259,2020-09-04,Ini Taktik Jitu BCA Tingkatkan Pelayanan Konsumen,Bisnis,BBCA
260,2020-09-14,"IHSG Hari Ini Melompat 2,89%, Asing Borong BBRI, Lepas Saham BBCA dan ASII",Kontan,BBCA
261,2020-09-15,"Sejak Akhir Maret, Kekayaan Budi Hartono Naik Rp110 Triliun Berkat Saham BCA",Bisnis,BBCA
262,2020-09-22,"Disebut Terlibat Transaksi Janggal, Ini Kata BCA dan Bank Mandiri",Bisnis,BBCA
263,2020-09-24,"Rabobank Ganti Nama jadi Bank Interim Indonesia, Ini Respons BCA",Bisnis,BBCA
264,2020-09-29,"Digitalisasi Layanan, Bos BCA: Kami Gak Akan PHK Karyawan",CNBC Indonesia,BBCA
265,2020-09-30,BCA Kini Resmi Menggenggam Bank Interim,Bisnis,BBCA
266,2020-10-03,Bos BCA Ungkap Ancaman Besar yang Buat Bank Ditinggal Nasabah,CNBC Indonesia,BBCA
267,2020-10-07,"Bank Permata (BNLI) Naik Kasta! Sekelas BCA, BRI, BNI, & Bank Mandiri",Bisnis,BBCA
268,2020-10-11,Saham BCA (BBCA) Jadi Motor Utama Penguatan IHSG 5 Sesi Beruntun,Bisnis,BBCA
269,2020-10-12,BCA Tambah Dua Produk Reksa Dana dari Schroder,Bisnis,BBCA
270,2020-10-12,BCA dan CoffeeTalk Gencarkan Produk Kopi Organik,Bisnis,BBCA
271,2020-10-13,Peluang BCA Syariah di Tengah Kompetisi Merger Bank BUMN Syariah,Bisnis,BBCA
272,2020-10-13,"Bank Syariah BUMN Dimerger, BCA Syariah Siap Stock Split",CNBC Indonesia,BBCA
273,2020-10-13,"Kurs dollar-rupiah di BCA hari ini Selasa 13 Oktober, simak sebelum tukar valas",Kontan,BBCA
274,2020-10-17,Bank Ikut Libur Saat Cuti Bersama? Ini Jawaban BCA,CNBC Indonesia,BBCA
275,2020-10-20,Cara bayar iuran BPJS Ketenagakerjaan melalui KlikBCA dan ATM BCA,Kontan,BBCA
276,2020-10-24,"Bos BCA : 10 Tahun Lagi, Bankir Harus Siap dengan Kemajuan Teknologi",Bisnis,BBCA
277,2020-10-25,Ingat Ya! Ini Jadwal Operasional Kantor BCA di Libur Panjang Akhir Oktober,Bisnis,BBCA
278,2020-10-26,Respons BCA Soal Gugatan Deposito Nasabah yang Hilang,CNBC Indonesia,BBCA
279,2020-10-26,"BCA Digugat, Nasabah Klaim Deposito Hangus",Bisnis,BBCA
280,2020-10-26,Bos BCA Sebut Layanan Digital Masa Depan Industri Bank,CNBC Indonesia,BBCA
281,2020-10-28,"Long Weekend, Layanan BRI, Mandiri, BTN & BCA Tetap Buka",CNBC Indonesia,BBCA
282,2020-10-30,"Pencadangan Terus Naik dan Tekan Laba. Ini Proyeksi Bank Mandiri, BNI, dan BCA",Bisnis,BBCA
283,2020-10-31,Awas Ketipu Modus Busuk Penipuan Pakai OneKlik BCA!,CNBC Indonesia,BBCA
284,2020-11-10,BCA Sebut Kenaikan Jumlah Pengguna Kerek Transaksi Kartu Flazz,Bisnis,BBCA
285,2020-11-12,"BBCA jadi bank dengan laba terbesar kuartal III 2020, kalahkan dua bank pemerintah",Kontan,BBCA
286,2020-11-16,Menghitung Cuan Saham BBCA dari Tabungan Winda Earl,Bisnis,BBCA
287,2020-11-16,"Mari Cek Bunga Deposito di Mandiri, BNI, dan BCA. Siapa Tertinggi?",Bisnis,BBCA
288,2020-11-17,"IHSG Menguat di Sesi I, Asing Borong Saham TLKM dan BBCA",Kontan,BBCA
289,2020-11-18,"Lagi, Nama Bank BCA & Mandiri Disebut Saksi OJK pada Kredit Proyek Fiktif Pertamina",Kontan,BBCA
290,2020-11-20,"Harga saham BBCA tertinggi sejak 13 Februari 2020, cermati PER dan PBV BBCA",Kontan,BBCA
291,2020-11-21,"Sentuh Harga Rp 32.500, Jahja Setiaatmadja Jual Saham BCA",CNBC Indonesia,BBCA
292,2020-11-21,"Berkolaborasi dengan Kemenaker, BCA di Qatar Bakal Rayakan Hari Migran",Bisnis,BBCA
293,2020-12-02,Viral di Twitter! Layar Transaksi ATM BCA Bisa Ditonton Orang Lain,Bisnis,BBCA
294,2020-12-02,Perhatian! BCA Bagi Dividen Interim Rp 98 per Saham,CNBC Indonesia,BBCA
295,2020-12-03,"Kisah Bank Capital, dari Isu Mau Dicaplok BCA hingga Masuknya Grup Panin",Bisnis,BBCA
296,2020-12-03,"Viral! Mesin CRM BCA eror, begini tanggapan manajemen",Kontan,BBCA
297,2020-12-04,"BBCA Dilego Asing Sepekan, Kekayaan Hartono Bersaudara Malah Bertambah",Bisnis,BBCA
298,2020-12-07,"Butuh Kredit Tanpa Agunan? Ini Syarat Pinjam di BCA, BNI, dan CIMB Niaga",Bisnis,BBCA
299,2020-12-10,KDB Tifa Finance (TIFA) Dapat Fasilitas Kredit Rp150 Miliar dari BCA,Bisnis,BBCA
300,2020-12-11,"Bank Interim Efektif Bergabung, Begini Target Bisnis BCA Syariah di 2021",Bisnis,BBCA
301,2020-12-11,Eks Bankir BCA dan Bank Mutiara Benny Purnomo Mundur dari Bank Ina (BINA),Bisnis,BBCA
302,2020-12-14,Cara mudah daftar dan aktivasi internet banking BCA-KlikBCA,Kontan,BBCA
303,2020-12-15,"Baru 5 Persen Nasabah BCA Manfaatkan Bancassurance, Potensi Masih Besar",Bisnis,BBCA
304,2020-12-15,Resmi! OJK Beri Restu Merger Bank Interim dengan BCA Syariah,CNBC Indonesia,BBCA
305,2020-12-15,"BCA: Perilaku Finansial Nasabah Berubah, Banyak Membeli Asuransi",Bisnis,BBCA
306,2020-12-15,"Menggandeng BCA, AIA Financial meluncurkan asuransi kesehatan Maxi Protection Plus",Kontan,BBCA
307,2020-12-16,"Kurs Jual Beli Dolar AS di BCA dan BRI, 16 Desember 2020",Bisnis,BBCA
308,2020-12-18,"Kurs Jual Beli Dolar AS di BCA dan BRI, 18 Desember 2020",Bisnis,BBCA
309,2020-12-21,"Libur Natal dan Tahun Baru, BCA Siapkan Uang Tunai Rp30,5 Triliun",Bisnis,BBCA
310,2020-12-22,"Kurs Jual Beli Dolar AS di BCA dan BRI, 22 Desember 2020",Bisnis,BBCA
311,2020-12-23,"Suku Bunga Deposito BCA, Mandiri, BNI, dan BRI. Tertinggi 3,5 Persen",Bisnis,BBCA
312,2020-12-29,Beli Tiket hingga Voucer Game Kini Bisa Lewat BCA Mobile,Bisnis,BBCA
313,2021-01-03,"5 Bank Terbesar dari sisi Aset: BRI Tetap Juara, BCA Tembus Rp1.000 Triliun",Bisnis,BBCA
314,2021-01-04,"Diakuisisi MNC Kapital (BCAP), Ini Profil Broker Saham Asal AS Auerbach Grayson",Bisnis,BBCA
315,2021-01-05,"Uang di Rekening Irvan Gani Dikuras Penipu, BCA Ingatkan Selalu Hati-Hati",Bisnis,BBCA
316,2021-01-06,Dipangkas Lagi! Suku Bunga Deposito BCA Makin Rendah,Bisnis,BBCA
317,2021-01-07,"Cek PER dan PBV saham BBCA (Bank Central Asia) setelah minus 2,05% (6 Januari 2021)",Kontan,BBCA
318,2021-01-09,"Raih 47 Penghargaan, Halo BCA Jadi Best Contact Center 2020",Bisnis,BBCA
319,2021-01-12,"Saham BCA Ngamuk & Rekor Tertinggi, Bagaimana Valuasinya?",CNBC Indonesia,BBCA
320,2021-01-13,BCA (BBCA) Kantongi 2 Sertifikasi Standar Keamanan Data Global dan Layanan IT,Bisnis,BBCA
321,2021-01-15,Rekening Diblokir Karena Dianggap Terafiliasi dengan FPI. Ini Kata BCA,Bisnis,BBCA
322,2021-01-15,"Kurs Jual Beli Dolar AS di BCA dan BRI, 15 Januari 2021",Bisnis,BBCA
323,2021-01-19,"Bunga Deposito BCA (BBCA) Terbaru, Turun Lagi! Mulai Berlaku 18 Januari 2021",Bisnis,BBCA
324,2021-01-19,"Lo Kheng Hong Sebut Saham BBCA, BBRI, UNVR, Sinyal Cuan Big Caps Hari Ini?",Bisnis,BBCA
325,2021-01-20,"Bunga Deposito BCA Sentuh Rekor Terendah, Bisa Turun Lagi!",Bisnis,BBCA
326,2021-01-22,"Transaksi Saham Antam (ANTM) Salip Bank BCA (BBCA), Bagaimana Rekomendasi Sahamnya?",Bisnis,BBCA
327,2021-01-25,BCA Salurkan Bantuan bagi Masyarakat Terdampak Banjir di Kalimantan Selatan,Bisnis,BBCA
328,2021-01-26,7 Fakta Sri Bintang Pamungkas Gugat BCA Rp10 Miliar,Bisnis,BBCA
329,2021-01-26,"Resmi! Bank Permata (BNLI) jadi BUKU IV, Satu 'Geng' dengan BRI, Mandiri, BCA, dkk",Bisnis,BBCA
330,2021-01-26,BCA Buka Suara Atas Gugatan Sri Bintang Pamungkas,Bisnis,BBCA
331,2021-02-01,"Kurs Jual Beli Dolar AS di BCA dan BRI, 1 Februari 2021",Bisnis,BBCA
332,2021-02-03,Harap Sabar! Bank Digital BCA Segera Meluncur Awal Tahun Ini,Bisnis,BBCA
333,2021-02-03,"Transaksi WELMA BCA di Januari Tembus Rp 6,7 T, Mayoritas SBN",CNBC Indonesia,BBCA
334,2021-02-08,"Selama Pandemi 2020, BCA Restrukturisasi Kredit Rp 104 T",CNBC Indonesia,BBCA
335,2021-02-08,"BCA (BBCA) Raup Laba Bersih Rp27,13 Triliun Sepanjang 2020",Bisnis,BBCA
336,2021-02-08,"Pertama Kali dalam Sejarah, Aset BCA Tembus Rp 1.076 T",CNBC Indonesia,BBCA
337,2021-02-08,"Ada Pandemi Selama 2020, BCA Bukukan Laba Rp 27,1 T",CNBC Indonesia,BBCA
338,2021-02-08,"BCA Bukukan Laba Bersih Rp 27,1 Triliun Sepanjang Tahun 2020",CNBC Indonesia,BBCA
339,2021-02-10,"BCA Kanwil IV Makassar Bukukan Laba Rp1,46 Triliun Pada 2020",Bisnis,BBCA
340,2021-02-10,"Kurs Jual Beli Dolar AS di BCA dan BRI, 10 Februari 2021",Bisnis,BBCA
341,2021-02-12,Sssttt... Ada Saham Bank yang Menarik Selain BBCA & BBRI Lho,CNBC Indonesia,BBCA
342,2021-02-16,"PPnBM Nol Persen: Ini Bunga Kredit Kendaraan di BCA, Mandiri, BRI, Maybank",Bisnis,BBCA
343,2021-02-24,"Aset Induk BCA Milik Orang Terkaya RI Capai Rp1.217 Triliun, Laba Rp27 Triliun",Bisnis,BBCA
344,2021-02-25,Mau Beli Mobil? Tak Semua Nasabah BCA Bisa Dapat DP 0 Rupiah,CNBC Indonesia,BBCA
345,2021-02-25,"Milenial Ogah ke Cabang, BCA Siapkan Bank Digital",CNBC Indonesia,BBCA
346,2021-02-25,"Kian Diminati, BCA Layani 9.000 Pembukaan Rekening Online Tiap Hari",Bisnis,BBCA
347,2021-02-26,Menggiurkan! BCA Tawarkan Bunga KPR & KKB Super Murah,CNBC Indonesia,BBCA
348,2021-02-26,"Beli Rumah DP Nol Persen, Bos BCA Wanti-wanti soal Ini!",CNBC Indonesia,BBCA
349,2021-02-28,"Kasus Salah Transfer BCA, Pakar Hukum: Penerima Dana Tak Halal Wajib Mengembalikan",Bisnis,BBCA
350,2021-03-02,"Pameran KKB Virtual Mall BCA, Nasabah Bisa Tinjau Mobil Lewat Online",Bisnis,BBCA
351,2021-03-02,Realisasi Kartu Debit Berbasis Chip BCA sudah 80 Persen,Bisnis,BBCA
352,2021-03-10,"IHSG Naik Hampir 1 Persen, Saham CENT, BCA, Telkom Jadi Favorit Asing",Bisnis,BBCA
353,2021-03-12,BCA Luncurkan Kartu Flazz dengan Logo Baru di BCA Expoversary Online 2021,Bisnis,BBCA
354,2021-03-16,"Ada Bunga Kredit Kendaraan 2,99 Persen di BCA Expoversary Online 2021!",Bisnis,BBCA
355,2021-03-16,Historia Bisnis : Jalan Berliku Djarum Genggam Saham BCA (BBCA),Bisnis,BBCA
356,2021-03-23,"BCA Expoversary Online, Tawarkan Milenial Solusi Lengkap Investasi Jangka Panjang",Bisnis,BBCA
357,2021-03-27,Ingat! Ini Jadwal Blokir ATM Lama BRI-BCA-Mandiri-BNI Cs,CNBC Indonesia,BBCA
358,2021-03-29,"RUPS BCA Pagi Ini, Pembagian Dividen Hingga Pengangkatan Direktur Baru",Bisnis,BBCA
359,2021-03-29,"Bank BCA (BBCA) Tebar Dividen Rp530 per Saham, Tertinggi di Kelasnya",Bisnis,BBCA
360,2021-03-29,"Dear Nasabah, Segera Ganti Kartu ATM Anda. Ini Jadwal Pemblokiran dari Bank Mandiri, BRI, BCA dan BNI",Bisnis,BBCA
361,2021-03-29,"BCA Rombak Pengurus, Ada 2 Direksi yang Diganti",CNBC Indonesia,BBCA
362,2021-03-29,"Rasio Dividen Terus Naik, Permodalan BCA (BBCA) Tetap Solid",Bisnis,BBCA
363,2021-03-30,Halo Nasabah BCA! Ini Cara Ganti Kartu ATM Magnetic ke Chip,Bisnis,BBCA
364,2021-04-01,"IHSG Drop di Maret, Direktur BCA Tambah Saham BBCA",CNBC Indonesia,BBCA
365,2021-04-03,"Digelar Sebulan Penuh, Lebih dari 1 Juta Pengunjung Ikuti BCA Expoversary 2021",Bisnis,BBCA
366,2021-04-05,"BCA Bukan Lagi 'Bank Capek Antri', Dirut Jahja Paparkan Rahasianya!",Bisnis,BBCA
367,2021-04-05,"Kurs Jual Beli Dolar AS BCA dan BRI, 5 April 2021",Bisnis,BBCA
368,2021-04-06,Historia Bisnis : Farallon Lunasi 51 Persen Saham BCA (BBCA),Bisnis,BBCA
369,2021-04-06,Presdir BCA: ATM setor tunai kami bisa deteksi uang palsu,Kontan,BBCA
370,2021-04-07,"Jadi Orang Terkaya RI, Berapa Nilai Saham Duo Hartono di BCA?",CNBC Indonesia,BBCA
371,2021-04-08,Nasabah Kena Hack? Tenang BCA Jamin Semua Dana Balik,CNBC Indonesia,BBCA
372,2021-04-08,Bos BCA Bocorkan Layanan Bank BCA Digital,CNBC Indonesia,BBCA
373,2021-04-11,"Bos BCA Borong Saham Perusahaan, Nilainya Tembus Rp7,7 Miliar",Bisnis,BBCA
374,2021-04-13,"Lowongan Kerja BCA (BBCA) buat Fresh Graduate S1 dan S2, Simak!",Bisnis,BBCA
375,2021-04-21,"BCA Dukung Perempuan Ambil Peran Penting, Ini Buktinya",Bisnis,BBCA
376,2021-04-21,Sarjana fresh graduate bisa daftar lowongan kerja April 2021 di Bank BCA,Kontan,BBCA
377,2021-04-22,Bos BCA: Paylater Bukan Saingan Kartu Kredit,CNBC Indonesia,BBCA
378,2021-04-22,Lupa user ID Klik BCA? Ini cara mengetahuinya,Kontan,BBCA
379,2021-04-22,Wow! BCA Mau Bikin Mobile Banking jadi Super Apps,CNBC Indonesia,BBCA
380,2021-04-23,"Bos BCA: Paylater Bukan Pesaing Kartu Kredit, Tapi Market Baru",Bisnis,BBCA
381,2021-04-23,"BCA Bakal Sulap M-Banking jadi Super App, Ada E-commerce di Dalamnya",Bisnis,BBCA
382,2021-04-23,"Sabar! Bank Digital BCA Meluncur Sebelum Juni, Ini Bocoran Fiturnya",Bisnis,BBCA
383,2021-04-24,"Kalahkan BCA dan BRI, Saham Triputra Agro (TAPG) Paling Laris Transaksi",Bisnis,BBCA
384,2021-05-06,"E-commerce Tumbuh Pesat, Transaksi di BCA Mobile Hampir 24 Juta per Hari",Bisnis,BBCA
385,2021-05-07,Catat! Ini Jadwal Libur Kantor BCA saat Lebaran,Bisnis,BBCA
386,2021-05-25,"Catat! Jadwal Blokir Kartu ATM Lama BCA, BNI, BRI, Bank Mandiri",Bisnis,BBCA
387,2021-05-30,"Cek! Ini Jadwal Pemblokiran Kartu ATM BCA, BRI, Mandiri & BNI",CNBC Indonesia,BBCA
388,2021-05-31,"Waspada! Ada Modus Tipu-Tipu Penukaran Poin Telkomsel, BCA Bagi Tips Biar Aman",Bisnis,BBCA
389,2021-06-03,"BCA Rilis Kartu Kredit BCA UnionPay, Tawarkan Banyak Kelebihan",Bisnis,BBCA
390,2021-06-03,"Gandeng UnionPay, BCA luncurkan kartu kredit contactless",Kontan,BBCA
391,2021-06-07,"Terkuak! Tak Ada Anthoni Salim di Pemegang Saham BCA, Dijual?",CNBC Indonesia,BBCA
392,2021-06-07,"Jejak Bisnis Grup Salim di Perbankan RI, BCA-INA hingga MEGA!",CNBC Indonesia,BBCA
393,2021-06-07,"Anthoni Salim Tak Ada Lagi di Daftar Pemegang Saham, Bos BCA Ungkap Alasannya",Bisnis,BBCA
394,2021-06-08,"Anthoni Salim Tak Ada di Pemegang Saham, Ini Kata Bos BCA!",CNBC Indonesia,BBCA
395,2021-06-14,"Tak terkalahkan, nilai kekayaan duo Hartono di BBCA dan TOWR mencapai Rp 466 triliun",Kontan,BBCA
396,2021-06-15,Direktur Bank BCA Vera Eve Lim Menambah Saham BBCA di Harga Rp 32.350 per Saham,Kontan,BBCA
397,2021-06-16,"Cek 10 Saham Termahal di BEI, Beli BBCA atau GGRM?",Bisnis,BBCA
398,2021-06-18,"Kurs Jual Beli Dolar AS di BCA dan BRI, 18 Juni 2021",Bisnis,BBCA
399,2021-06-18,"Lulusan baru lagi cari kerja? Bank BCA buka lowongan di berbagai posisi, cek infonya",Kontan,BBCA
400,2021-06-22,"Akselerasi Ekspor, LPEI dan BCA Jalin Kerja Sama Pendanaan Senilai Rp3 Triliun",Bisnis,BBCA
401,2021-06-23,"Pilih Mana BRI, BCA atau Bank Jago? Simak Rekomendasinya",CNBC Indonesia,BBCA
402,2021-06-23,"TELE Mau Delisting, Duh Nasib Duit TLKM, BCA & BRI Bagaimana?",CNBC Indonesia,BBCA
403,2021-06-24,"Tiphone PKPU & Mau Delisting, BCA Tagih Piutang Rp 636 M",CNBC Indonesia,BBCA
404,2021-06-24,"Cek nih! Bocoran Target Harga Saham BCA, BRI, Mandiri, BNI",CNBC Indonesia,BBCA
405,2021-06-25,Terungkap...Nama Bank Digital BCA nih! Siap-siap,CNBC Indonesia,BBCA
406,2021-06-25,"Kurs Jual Beli Dolar AS di BCA dan BRI, 25 Juni 2021",Bisnis,BBCA
407,2021-06-26,Ssstt.. Nih Nama Bank Digital Milik BCA,CNBC Indonesia,BBCA
408,2021-06-27,"BCA (BBCA) Punya Bisnis Baru, DPLK BCA Life!",Bisnis,BBCA
409,2021-06-30,Kronologi BCA Tutup Sebagian Kacab karena Covid 'Meledak',CNBC Indonesia,BBCA
410,2021-06-30,"Kasus Covid-19 Tinggi, BCA Tutup Sebagian Kantor Cabang di Jabodetabek",Bisnis,BBCA
411,2021-07-01,"Bank BCA Digital Bakal IPO di Bursa, Ini Bocoran Bos BCA",CNBC Indonesia,BBCA
412,2021-07-02,Aplikasi Blu dari BCA Digital Siap Meluncur 2 Juli 2021,Bisnis,BBCA
413,2021-07-04,Limit Transfer KlikBCA Individu Naik jadi Rp500 Juta per Hari,Bisnis,BBCA
414,2021-07-05,"PPKM Darurat! Ini Jam Buka BRI, BCA, BNI, Mandiri-Bank BTN",CNBC Indonesia,BBCA
415,2021-07-05,"PPKM Mikro, Limit Transfer KlikBCA Naik Jadi Rp 500 juta/hari",CNBC Indonesia,BBCA
416,2021-07-05,"Jam Layanan Kantor Cabang BCA, Bank Mandiri, dan BTN selama PPKM Darurat",Bisnis,BBCA
417,2021-07-05,"5 Berita Terpopuler Finansial, Kenaikan Limit Transfer KlikBCA Individu hingga Bank Harda (BBHI) Resmi Ganti Nama jadi Allo Bank",Bisnis,BBCA
418,2021-07-06,"Diskon PPnBM Diperpanjang, Cek Bunga-Syarat Kredit Mobil BCA",CNBC Indonesia,BBCA
419,2021-07-06,"Corona 'Meledak', Bos BCA Blak-blakan Nasib Kredit Perbankan",CNBC Indonesia,BBCA
420,2021-07-06,"Bos OJK, BEI, IKNB hingga BCA Berbicara Prospek Ekonomi Indonesia",Bisnis,BBCA
421,2021-07-08,"Kurs Jual Beli Dolar AS di BCA dan BRI, 8 Juli 2021",Bisnis,BBCA
422,2021-07-10,"BI Naikkan Limit Tarik Tunai ATM Chip jadi Rp20 Juta, Begini Respons BCA",Bisnis,BBCA
423,2021-07-12,"BCA Optimalkan Layanan Digital selama PPKM, Limit Transaksi KlikBCA & ATM Naik",Bisnis,BBCA
424,2021-07-16,"Dirilis 2017, API BCA Kini Tembus 1 Miliar Hit Transaksi Nasabah",Bisnis,BBCA
425,2021-07-16,"Mau Simpan Uang Minim Risiko? Cek Dulu Bunga Deposito di BCA, Mandiri, BRI, & BNI!",Bisnis,BBCA
426,2021-07-20,Pembukaan RDN BCA mencapai lebih dari 1 juta rekening,Kontan,BBCA
427,2021-07-22,"Layanan Bank Belum Semuanya Terganti Digital, BCA Terus Evaluasi Jumlah Cabang",Bisnis,BBCA
428,2021-07-22,Bos BCA: IPO BCA Digital Tidak Mau Jual Cerita,CNBC Indonesia,BBCA
429,2021-07-22,BCA Digital Baru Lahir Tapi Disiapkan untuk IPO. Ini Penjelasan Bos BBCA,Bisnis,BBCA
430,2021-07-22,"Perkuat Ekosistem Digital, Blu milik BCA Digital Kolaborasi dengan Blibli",Bisnis,BBCA
431,2021-07-22,Ini Sederet Kecanggilan Fitur Blu dari Bank Digital BCA,CNBC Indonesia,BBCA
432,2021-07-23,"H1-2021, Laba BCA Melesat 18,1% (yoy)",CNBC Indonesia,BBCA
433,2021-07-23,Bos BCA Digital Ungkap Tantangan Utama Bank Digital,Bisnis,BBCA
434,2021-07-24,Strategi Bank Central Asia (BBCA) mempertahankan kinerjanya di tengah pandemi,Kontan,BBCA
435,2021-07-26,"Gandeng BCA Digital, Cermati Fintech Group luncurkan layanan perbankan",Kontan,BBCA
436,2021-07-26,"Cek nih! Target Harga Terbaru BBCA Usai Cetak Laba Rp 14,5 T",CNBC Indonesia,BBCA
437,2021-07-27,Bos BCA Bagi Saran Cara Pilih Saham Bank Digital. Simak!,Bisnis,BBCA
438,2021-07-27,"Marak Modus Tipu-Tipu Nomor Kontak & Akun Palsu, BCA Rilis Aplikasi HaloBCA",Bisnis,BBCA
439,2021-07-28,"Saham BBCA Tinggalkan Level Rp30.000, Diberondong Aksi Jual Asing",Bisnis,BBCA
440,2021-07-28,Tunas Alfin (TALF) mengantongi pinjaman Rp 29 miliar dari BCA,Kontan,BBCA
441,2021-07-28,"Lowongan Kerja 2021, BCA Buka 9 Posisi. Ini Link dan Syarat Pendaftarannya!",Bisnis,BBCA
442,2021-07-29,"Ini kata BCA soal fee merchant discount rate sebesar 0,5%",Kontan,BBCA
443,2021-07-31,Bos BCA Jelaskan Alasan KPR dan KKB Masih Turun Kendati Bunga Kredit Rendah,Bisnis,BBCA
444,2021-07-31,"Stock Split 1:5, Jadi Berapa Harga Saham BCA?",CNBC Indonesia,BBCA
445,2021-08-02,Cerita Bos BCA: Tanda Tangan Cek Basah Mulai Ditinggalkan,CNBC Indonesia,BBCA
446,2021-08-02,"Kebutuhan Dana Tunai Melonjak, BCA Naikkan Limit Tarik di ATM",CNBC Indonesia,BBCA
447,2021-08-04,"Dear Investor Ritel, Cek Dulu nih Rekam Jejak Stock Split BCA",CNBC Indonesia,BBCA
448,2021-08-05,"Stock Split 1:5, Benarkah Saham BCA jadi Lebih Menarik?",CNBC Indonesia,BBCA
449,2021-08-05,"Catat transaksi Rp 1,3 triliun hingga Juni, berapa besaran MDR QRIS di BCA?",Kontan,BBCA
450,2021-08-06,"Tumbuh Dua Digit, BCA Syariah Cetak Laba Rp34,46 Miliar Kuartal I/2021",Bisnis,BBCA
451,2021-08-07,BCA Hadirkan Sentra Vaksinasi Covid-19 di Empat Titik di Jakarta,Bisnis,BBCA
452,2021-08-08,"Baru 4 Hari Beli Saham, Komisaris Bank BCA (BBCA) Sudah Cuan Rp100 Juta!",Bisnis,BBCA
453,2021-08-09,"Cek Jadwal BCA, BRI, BNI, Mandiri Saat Libur 1 Muharram!",CNBC Indonesia,BBCA
454,2021-08-10,"BCA Finance Umumkan Susunan Pengurus Baru, Ini Lengkapnya!",Bisnis,BBCA
455,2021-08-10,Bos BCA Bicara Masa Depan Bank Digital di Indonesia,CNBC Indonesia,BBCA
456,2021-08-11,Prediksi Bos BCA: Hanya Ada 3 Bank Digital Besar di RI,CNBC Indonesia,BBCA
457,2021-08-12,Progres peralihan ke kartu debit berbasis chip di BCA sudah mencapai 85%,Kontan,BBCA
458,2021-08-12,"Hemat Pulsa! Ini Cara Menelpon dari Halo BCA, Pakai Kuota Internet",Bisnis,BBCA
459,2021-08-12,"Kabar Baik, Nasabah Bisa Telpon Halo BCA Tak Pakai Pulsa",Bisnis,BBCA
460,2021-08-13,BCA sediakan mesin CS Digital BCA dan Halo BCA tanpa harus keluar pulsa,Kontan,BBCA
461,2021-08-13,"Suku Bunga Deposito BCA, BNI, Bank Mandiri, dan BRI Terbaru. Cek di Sini!",Bisnis,BBCA
462,2021-08-13,"Nasabah BCA, Buruan Ganti Kartu ATM ke Chip sebelum Diblokir! Ini Jadwal & Caranya",Bisnis,BBCA
463,2021-08-13,"BCA (BBCA) Kembangkan Konsep Model Cabang Masa Depan, Seperti Apa?",Bisnis,BBCA
464,2021-08-13,Canggih! Begini Tampilan Kantor Cabang BCA di Masa Depan,CNBC Indonesia,BBCA
465,2021-08-13,Ramalan Bos BCA: Cuman Ada 3 Bank Digital Besar di RI,CNBC Indonesia,BBCA
466,2021-08-18,"Kurs Jual Beli Dolar AS di BCA dan BRI, 18 Agustus 2021",Bisnis,BBCA
467,2021-08-18,"Dukung UMKM, BCA Gelar Program Bangga Lokal Kolaberaksi",Bisnis,BBCA
468,2021-08-19,BCA Syariah Sebut Margin Simpanan dan Pembiayaan Masih Berpeluang Turun,Bisnis,BBCA
469,2021-08-24,Bos BCA Ungkap Tantangan Utama Bank Digital,Bisnis,BBCA
470,2021-08-25,Ambisi Rp4 Triliun ala Bank BCA (BBCA) di Bank Digital Blu,Bisnis,BBCA
471,2021-08-25,"Kurs Jual Beli Dolar AS di BCA dan BRI, 25 Agustus 2021",Bisnis,BBCA
