datetime,symbol,open,high,low,close,volume,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,RSI,MACD,MACD_SIGNAL,UPPERBAND,MIDDLEBAND,LOWERBAND,target_1,target_5,target_10,target_20,target_50
2018-07-12 ,IDX:INCO,4223.38488,4282.4532,4134.7824,4134.7824,10970957.02061613,4054.0556960000004,4085.980287695618,4034.366256,4043.9436392087473,4022.552592,3973.1204945740114,3681.3345968000003,3683.604673411765,58.56753710638589,111.81102585588724,119.44005256926702,4232.076359483375,4022.552592,3813.028824516625,buy,buy,hold,hold,sell
2018-07-13 ,IDX:INCO,4184.006,4430.124,4184.006,4430.124,15432333.27103259,4140.689232,4200.694858463745,4079.6519679999997,4114.158250261702,4034.8584920000003,4016.6446379479153,3695.1172048000008,3712.8799411211075,66.56219921485523,135.4391327185199,122.63986859911759,4301.886427568621,4034.8584920000003,3767.83055643138,hold,sell,hold,hold,sell
2018-07-16 ,IDX:INCO,4469.50288,4577.7948,4410.43456,4410.43456,9484068.61749242,4231.260656,4270.608092309163,4119.030848,4168.02667021412,4050.117808,4054.1484400481136,3712.0501232000006,3740.2350242143975,65.65269369935098,150.83704877649643,128.27930463459336,4362.516695195622,4050.117808,3737.7189208043783,sell,sell,hold,hold,sell
2018-07-17 ,IDX:INCO,4380.9004,4390.74512,4252.91904,4282.4532,4593325.1529754,4294.266863999999,4274.556461539442,4151.518424,4188.831493811553,4056.516876,4075.891750519722,3727.8016752000003,3761.498482088343,59.921339754858835,150.97266313785713,132.8179763352461,4382.165868800849,4056.516876,3730.8678831991506,hold,hold,hold,sell,sell
2018-07-18 ,IDX:INCO,4282.4532,4351.36624,4262.76376,4282.4532,6116781.38128865,4308.049472,4277.1887076929615,4179.08364,4205.853622209453,4072.7606640000004,4095.5642695178435,3745.9159600000003,3781.928078869192,59.92133975485883,149.35842751626978,136.12606657145085,4409.277329291883,4072.7606640000004,3736.2439987081184,hold,hold,hold,hold,sell
2018-07-19 ,IDX:INCO,4302.14264,4331.6768,4203.69544,4262.76376,4746402.13231052,4333.6457439999995,4272.380391795307,4193.85072,4216.200919989552,4087.5277440000004,4111.488030516144,3764.2271392000002,3800.784380090008,59.00230972400789,144.8209550775191,137.8650442726645,4430.123999999952,4087.5277440000004,3744.9314880000493,hold,hold,hold,sell,sell
2018-07-20 ,IDX:INCO,4262.76376,4282.4532,4154.47184,4203.69544,4871545.35629251,4288.360032,4249.485407863538,4214.524632000001,4213.927196355088,4096.387992000001,4120.269688562225,3785.2948400000005,3816.5848138119686,56.216704861407116,134.9035713140811,137.2727496809478,4441.369231846662,4096.387992000001,3751.4067521533393,hold,buy,hold,hold,sell
2018-07-23 ,IDX:INCO,4203.69544,4233.2296,4174.16128,4193.85072,5357287.96756028,4245.043264,4230.940511909025,4238.151960000001,4210.2769279268905,4100.818116,4127.277405842014,3805.5749632,3831.379555231107,55.744332314193024,124.81084487476028,134.7803687197103,4448.406446820316,4100.818116,3753.229785179685,hold,buy,hold,hold,sell
2018-07-24 ,IDX:INCO,4184.006,4243.07432,4184.006,4193.85072,4921622.96134375,4227.322768,4218.57724793935,4260.7948160000005,4207.290344667456,4114.108488000001,4133.617721476107,3827.2333472,3845.5941107122403,55.744332314193024,115.48109230976752,130.92051343772175,4454.508100310718,4114.108488000001,3773.708875689284,hold,hold,hold,hold,sell
2018-07-25 ,IDX:INCO,4203.69544,4282.4532,4203.69544,4243.07432,6200988.95651679,4219.446991999999,4226.742938626233,4263.748232000001,4213.796522000646,4131.336748000001,4144.042159430764,3847.5134704,3861.181569899996,57.8005334561957,110.78210221115796,126.89283119240899,4461.055512948355,4131.336748000001,3801.617983051646,hold,buy,hold,sell,sell
2018-07-26 ,IDX:INCO,4321.83208,4390.74512,4272.60848,4282.4532,9605656.63624765,4223.38488,4245.313025750822,4278.515312000001,4226.279554364165,4156.440784,4157.224163294501,3870.1563264,3877.702025982349,59.42470916353595,108.97941831952721,123.31014861783264,4449.912531184588,4156.440784,3862.9690368154124,buy,hold,hold,sell,sell
2018-07-27 ,IDX:INCO,4252.91904,4489.19232,4252.91904,4459.65816,7032399.09311794,4274.577424,4316.761403833882,4281.468728000002,4268.712028116135,4180.560348000001,4186.027401075977,3898.50912,3900.5238351595117,65.80308586351352,120.46113665720077,122.74034622570626,4490.021413034214,4180.560348000001,3871.0992829657876,buy,sell,hold,sell,sell
2018-07-30 ,IDX:INCO,4469.50288,4646.70784,4469.50288,4587.63952,11164868.0714129,4353.335184,4407.054109222588,4299.189224000002,4326.698844822292,4209.110036000001,4224.276174306836,3929.2246464,3927.4695482905113,69.52867832099544,138.2933477005954,125.85094652068409,4555.91676035223,4209.110036000001,3862.3033116477714,sell,sell,sell,sell,sell
2018-07-31 ,IDX:INCO,4587.63952,4587.63952,4302.14264,4302.14264,8515427.5591383,4374.993568,4372.083619481725,4301.158168000001,4322.234080309148,4226.338296000002,4231.692028182375,3953.8364464,3942.162610710491,55.105980855755874,127.91378076649653,126.26351336984658,4555.2226768949695,4226.338296000002,3897.4539151050335,buy,hold,sell,sell,sell
2018-08-01 ,IDX:INCO,4351.36624,4508.88176,4351.36624,4469.50288,9392852.20910295,4420.27928,4404.55670632115,4319.863136000002,4349.010225707485,4249.473388000001,4254.3406807364345,3981.7954512,3962.842621270864,60.30428573839798,131.67460894329633,127.34573248453653,4578.427013450874,4249.473388000001,3920.519762549128,sell,sell,sell,sell,sell
2018-08-02 ,IDX:INCO,4400.58984,4469.50288,4262.76376,4302.14264,6716493.71439716,4424.217168,4370.4186842141,4323.801024000001,4340.488846487942,4258.825872000002,4258.893248285345,4004.4383072,3976.148504358281,53.61822419688178,119.7698869855949,125.8305633847482,4582.560025287426,4258.825872000002,3935.091718712579,sell,hold,sell,sell,sell
2018-08-03 ,IDX:INCO,4282.4532,4282.4532,4046.17992,4085.5588,9573355.05733022,4349.397296,4275.465389476067,4311.987360000001,4294.13792894468,4263.255996000002,4242.385205591503,4019.0084928,3980.4391041873682,46.44206368342201,91.80058326391372,119.0245673605813,4574.727441248327,4263.255996000002,3951.7845507516768,buy,buy,hold,sell,sell
